,year,Player,teamID,IP,K%,BB%,BABIP,ERA,FIP
1498,2017,Brad Schwind,LOR,61.1,26.52,9.13,0.39,4.55,3.01
1499,2017,Tate Holmes,BVU,38.2,10.07,6.04,0.34,4.66,3.00
1500,2017,Nick Spiess,LOR,44.1,17.71,18.29,0.45,4.67,4.75
1501,2017,Aidan Wojciehowski,LOR,24.1,27.47,15.38,0.42,4.81,3.16
1502,2017,Patrick Moriarty,LOR,37,15.65,12.24,0.35,4.86,4.33
1503,2017,Keenan Jones,BVU,46.2,12.37,9.14,0.36,5.01,3.39
1504,2017,G. Nadermann,WAR,19.2,21.25,6.25,0.45,5.03,1.00
1505,2017,Austin Ragland,NWU,50,13.27,6.12,0.37,5.04,2.37
1506,2017,Charlie Palmer,CEN,48.2,22.16,12.43,0.37,5.18,3.22
1507,2017,Kyle Crampton,CEN,17,9.86,8.45,0.44,5.29,4.42
1508,2017,C. Tomkins,WAR,23.1,18.09,9.57,0.42,5.4,3.47
1509,2017,Trent Van Egtern,DBQ,30,18.80,5.98,0.38,5.4,3.28
1510,2017,Derek Erwin,DBQ,15,25.42,8.47,0.42,5.4,1.07
1511,2017,Ryan LaPage,LUT,8.1,13.89,11.11,0.41,5.4,2.07
1512,2017,Alex Milne,COE,9.2,10.42,4.17,0.45,5.59,1.20
1513,2017,Colin Coffey,LUT,35.1,30.94,14.39,0.57,5.6,3.07
1514,2017,Micah Hoage,NWU,25.2,9.17,7.34,0.40,5.61,3.44
1515,2017,Caylor Deeth,SIM,16,8.33,18.33,0.37,5.62,3.91
1516,2017,Michael Prang,LOR,8,20.00,13.33,0.38,5.62,8.57
1517,2017,Andrew Schmit,COE,40.2,15.38,8.24,0.42,5.75,3.74
1518,2017,Ben Voss,LUT,7.2,15.15,9.09,0.42,5.87,2.33
1519,2017,Nate Teitler,NWU,16.1,20.00,25.45,0.48,6.06,5.20
1520,2017,Sean Conneely,LOR,11.2,16.67,8.33,0.46,6.17,1.68
1521,2017,Joey Cardamon,LUT,28.2,20.00,10.00,0.49,6.28,2.61
1522,2017,Adam Richman,SIM,49.1,17.51,6.45,0.47,6.57,2.32
1523,2017,Connor Cech,NWU,13.2,8.62,6.90,0.40,6.59,3.00
1524,2017,Cam Lulow,NWU,23,11.70,5.32,0.37,6.65,3.71
1525,2017,James Christ,COE,10.2,0.00,8.70,0.40,6.75,3.36
1526,2017,Casey Hendricks,BVU,5.1,22.73,31.82,0.50,6.75,6.65
1527,2017,Tyler Dralle,COE,5.1,9.09,4.55,0.39,6.75,1.76
1528,2017,Dalton Hinrichs,NWU,19.1,12.99,12.99,0.51,6.98,6.33
1529,2017,Curt Castenson,SIM,46,12.37,13.40,0.39,7.04,4.12
1530,2017,Jacob Padilla,DBQ,31.1,13.04,7.25,0.38,7.18,3.21
1531,2017,Nick Carlisle,SIM,13.1,10.00,8.33,0.48,7.43,6.70
1532,2017,Devon Veach,SIM,8.1,34.38,34.38,1.00,7.56,7.52
1533,2017,Tyler Vorrie,BVU,9.1,12.77,10.64,0.50,7.71,5.25
1534,2017,Sam Condello,NWU,22.1,10.89,6.93,0.47,8.06,5.32
1535,2017,Colson Frakes,SIM,17,18.92,18.92,0.60,8.47,5.05
1536,2017,J Lowery,SIM,11.2,6.67,26.67,0.38,8.49,10.21
1537,2017,Colin Sexton,SIM,20.1,18.42,23.68,0.54,8.85,5.87
1538,2017,Alex Oswald,NWU,1,0.00,16.67,0.60,9,5.72
1539,2017,Rece Martin,CEN,12.2,10.71,21.43,0.54,9.24,6.73
1540,2017,Blake Judkins,CEN,7.2,40.00,23.33,0.89,9.39,5.11
1541,2017,Tyler Englehardt,SIM,18.2,15.85,32.93,0.70,9.64,9.90
1542,2017,,BVU,2.2,20.00,30.00,0.60,10.12,6.69
1543,2017,Nick Bruno,NWU,10.2,12.82,35.90,0.40,10.97,13.01
1544,2017,Mason Whitham,LUT,5.2,29.63,22.22,2.00,11.12,12.41
1545,2017,David Keaton,COE,7,17.86,39.29,0.82,11.57,8.93
1546,2017,Derek Kornfeind,DBQ,8,11.43,0.00,0.48,12.38,0.82
1547,2017,Tyler Carlson,DBQ,2.2,20.00,6.67,0.60,13.5,10.39
1548,2017,Spencer Hoyka,CEN,2,0.00,20.00,0.71,13.5,8.57
1549,2017,Robert Stanton,CEN,10,29.55,36.36,1.20,14.4,10.42
1550,2017,Jeffrey Anders,COE,2.1,22.22,22.22,0.60,15.43,4.28
1551,2017,Richard Bryza,LOR,4,4.17,4.17,0.45,15.75,11.53
1552,2017,Zach Kammin,COE,1.1,14.29,0.00,0.50,20.25,-1.11
1553,2017,Tucker McHugh,NWU,2.1,7.14,14.29,0.70,23.14,7.59
1554,2017,Brian Sholty,DBQ,1.2,33.33,22.22,1.67,27,11.24
1555,2017,Jonathan Greiner,SIM,3,0.00,10.00,0.56,33,12.65
1556,2017,Nolan Even,LOR,0.1,0.00,0.00,0.67,81,208.04
1557,2017,Owen Gubbels,NWU,0,0.00,0.00,1.00,99,NA
1558,2018,Tanner Eckhart, WAR,75,22.97,3.53,0.31,1.2,0.10
1559,2018,Joey Cardamon, LUT,81.2,18.03,4.76,0.29,1.43,1.01
1560,2018,Alex Timp, COE,54,13.16,10.00,0.33,2.67,2.41
1561,2018,Chase Kueter, DBQ,94,22.10,2.55,0.29,2.68,0.23
1562,2018,Brad Schwind, LOR,67.1,33.75,11.25,0.38,2.81,1.50
1563,2018,Tyler Boesel, LUT,51,22.11,10.53,0.39,2.82,1.64
1564,2018,Doug Van Dyke, DBQ,78.1,22.52,3.97,0.33,2.99,0.57
1565,2018,Tyler Carlson, DBQ,53.2,11.42,4.57,0.32,3.19,0.95
1566,2018,Jack Greene, COE,46.2,29.83,20.44,0.49,3.28,2.80
1567,2018,Benjamin Milewski, WAR,58,15.24,9.52,0.35,3.41,2.01
1568,2018,Colin Coffey, LUT,60.1,20.80,6.19,0.36,3.43,1.17
1569,2018,Nick Spiess, LOR,54.1,18.22,6.54,0.38,3.64,1.44
1570,2018,Darren Kilpatrick, WAR,39,10.96,6.16,0.30,3.69,1.26
1571,2018,Dylan Diveney, CEN,53.1,30.37,7.48,0.46,3.71,1.07
1572,2018,Riley Ward, NWU,38.1,18.49,8.90,0.38,3.76,2.40
1573,2018,Dylan Gotto, WAR,45.1,20.00,9.71,0.40,3.77,1.33
1574,2018,Zach Edwards, CEN,53.1,22.60,5.77,0.40,4.05,0.98
1575,2018,Eric LaRue, BVU,46,21.51,19.77,0.43,4.3,2.59
1576,2018,Andrew Schmit, COE,61.2,18.40,8.00,0.38,4.38,1.77
1577,2018,Egan Bonde, BVU,53,14.43,2.99,0.34,4.42,0.94
1578,2018,Jesse Maguire, NWU,64,20.31,9.96,0.46,4.64,1.90
1579,2018,Nick Long, CEN,51,19.00,8.00,0.41,4.76,1.60
1580,2018,Tanner Jansen, SIM,54,18.02,10.36,0.38,4.83,1.87
1581,2018,Trey Kehoe, SIM,59,15.00,10.42,0.42,5.19,2.99
1582,2018,Gage Smart, BVU,51.1,13.94,11.54,0.41,7.01,3.55
1583,2018,Hayden Parker, NWU,38.2,14.29,4.57,0.40,7.22,1.77
1584,2018,Curt Castenson, SIM,47.2,19.27,15.63,0.58,7.55,4.21
1585,2018,J. Seifert, NWU,3,16.67,8.33,0.38,0,2.23
1586,2018,Brady Kraus, WAR,1.1,25.00,25.00,0.50,0,3.04
1587,2018,N. Teitler, NWU,1,0.00,25.00,0.33,0,4.25
1588,2018,Spencer Davidson, CEN,1,0.00,0.00,0.20,0,0.00
1589,2018,Tyler Tennyson, BVU,1,12.50,0.00,0.67,0,3.34
1590,2018,Micah Hoage, NWU,1,33.33,0.00,0.00,0,-0.91
1591,2018,Travis Pelton, LOR,1,75.00,0.00,1.00,0,-2.72
1592,2018,Brent Pendraft, SIM,0.2,0.00,75.00,Inf,0,84.93
1593,2018,James Christ, COE,0.1,33.33,0.00,0.50,0,-9.06
1594,2018,W. Stute, NWU,0,0.00,Inf,0.00,0,Inf
1595,2018,McCarville, NWU,0,0.00,Inf,0.00,0,Inf
1596,2018,Ryan LaPage, LUT,7.1,25.93,11.11,0.43,1.23,2.70
1597,2018,Calvin Brinda, LUT,14.1,11.11,9.52,0.40,1.26,1.36
1598,2018,Tyler Tomaka, LOR,26.1,35.16,13.19,0.28,1.37,0.84
1599,2018,Aidan Wojciehowski, LOR,39.1,38.85,7.91,0.37,1.6,0.27
1600,2018,Zach Kammin, COE,10,20.59,2.94,0.25,1.8,0.64
1601,2018,Ben Milks, LOR,30.2,9.09,10.91,0.18,2.05,2.83
1602,2018,Drew Poulas, NWU,4,31.25,0.00,0.36,2.25,-1.13
1603,2018,Nick Henrichs, BVU,27,30.93,16.49,0.45,2.67,2.65
1604,2018,TJ Johnson, COE,20,19.44,2.78,0.24,2.7,0.78
1605,2018,Nick Bruno, NWU,3.1,25.00,16.67,0.43,2.7,1.86
1606,2018,T. McHugh, NWU,3.1,61.54,7.69,0.67,2.7,0.40
1607,2018,Kyle Bode, LUT,24,18.18,11.36,0.42,3,3.87
1608,2018,Nathan Schneiderman, DBQ,39.2,36.67,9.33,0.47,3.18,0.46
1609,2018,Erik Edminster, LOR,14,8.51,10.64,0.25,3.21,1.86
1610,2018,Josh Gonzales, COE,28,11.71,9.01,0.32,3.54,2.35
1611,2018,Tre Stanton, CEN,10,30.56,8.33,0.43,3.6,0.70
1612,2018,TJ Deardorff, COE,39.1,17.22,7.95,0.31,3.66,1.53
1613,2018,Tanner Wood, CEN,36,9.52,10.20,0.34,3.75,2.24
1614,2018,Austin Bohling, WAR,38.1,29.10,15.67,0.51,3.76,2.26
1615,2018,Ryan Riddle, CEN,13.2,23.08,3.85,0.32,3.95,1.96
1616,2018,Nathan Brown, WAR,19.2,13.33,14.67,0.39,4.12,3.07
1617,2018,Andy Bower, BVU,15,16.07,14.29,0.32,4.2,2.29
1618,2018,N. Bruno, NWU,6.1,32.00,12.00,0.50,4.26,2.29
1619,2018,Tyler Steward, CEN,31.1,23.73,12.71,0.40,4.31,2.64
1620,2018,Jordan Nelson, DBQ,28,14.78,8.70,0.45,4.5,1.72
1621,2018,Michael Hoffman, DBQ,18,22.54,7.04,0.43,4.5,1.70
1622,2018,Cameron Reed, LUT,33.1,11.51,6.47,0.43,4.59,3.14
1623,2018,Nick Sewruk, DBQ,31.1,12.21,6.87,0.38,4.6,0.76
1624,2018,Nolan Even, LOR,29.1,13.33,10.00,0.35,4.6,2.51
1625,2018,Doug Knight, DBQ,17.1,13.24,7.35,0.31,4.67,2.66
1626,2018,Tucker McHugh, NWU,15.1,15.15,6.06,0.42,4.7,1.83
1627,2018,Jeffrey Anders, COE,12.2,32.50,27.50,0.83,4.97,4.26
1628,2018,Chris Tomkins, WAR,21.2,18.18,9.09,0.46,4.98,1.52
1629,2018,Robert Hovey, LOR,36.1,20.59,18.38,0.45,5.2,3.56
1630,2018,Lucas Robbins, COE,29.1,17.92,15.09,0.33,5.22,2.86
1631,2018,Ross Hingst, LUT,31,13.24,9.56,0.44,5.23,3.35
1632,2018,Tony Rex, WAR,35.2,18.92,6.08,0.41,5.3,3.16
1633,2018,Rece Martin, CEN,20.2,27.50,17.50,0.52,5.66,3.49
1634,2018,Grant Bliss, LUT,4.2,27.27,0.00,0.63,5.79,-1.29
1635,2018,Clayton Christian, BVU,17,8.45,8.45,0.31,5.82,4.50
1636,2018,Nate Loch, LUT,12.1,25.49,11.76,0.48,5.84,4.52
1637,2018,Tanner Fallon, LOR,32,19.85,3.68,0.44,5.91,1.79
1638,2018,Brian Sholty, DBQ,3,30.77,23.08,0.60,6,8.19
1639,2018,Sean Westendorf, LUT,20.1,18.07,15.66,0.42,6.2,3.26
1640,2018,Josh Seifert, NWU,8.2,7.89,5.26,0.28,6.23,2.59
1641,2018,B. Murphy, NWU,18.2,30.67,13.33,0.47,6.27,5.05
1642,2018,Cameron Liston, SIM,33,16.67,12.32,0.42,6.27,3.94
1643,2018,David Keaton, COE,34,21.80,18.05,0.58,6.35,3.68
1644,2018,Gavin Barkema, DBQ,7,3.45,10.34,0.38,6.43,3.90
1645,2018,Tyler Dralle, COE,12,30.61,10.20,0.39,6.75,1.93
1646,2018,Josh Sharp, CEN,5.1,33.33,0.00,0.53,6.75,-0.59
1647,2018,Michael Sunga, SIM,16.2,25.37,34.33,0.65,7.02,5.34
1648,2018,Nathan Schwanke, CEN,14.2,14.75,16.39,0.51,7.36,2.72
1649,2018,Colin Sexton, SIM,24,33.01,15.53,0.67,7.5,3.25
1650,2018,Devon VanHouten, BVU,2.1,20.00,40.00,0.75,7.71,7.23
1651,2018,Tyler Heineman, BVU,33.2,14.19,7.43,0.43,8.29,2.74
1652,2018,Brody Murphy, NWU,21.2,18.37,8.16,0.46,8.31,1.63
1653,2018,Connor Cech, NWU,20,14.61,7.87,0.53,8.55,1.53
1654,2018,Emmanuel JEffery, WAR,3,23.08,0.00,0.44,9,0.51
1655,2018,Adam Carey, CEN,1,0.00,0.00,0.25,9,0.00
1656,2018,Tom Kunzer, SIM,18,20.48,12.05,0.56,10,2.36
1657,2018,Nate Teitler, NWU,2.2,20.00,30.00,0.75,10.12,6.90
1658,2018,Tate Holmes, BVU,28,10.32,15.87,0.51,10.29,5.28
1659,2018,Devon Veach, SIM,9.1,11.11,26.67,0.64,10.61,5.10
1660,2018,D. Hinrichs, NWU,1.2,0.00,40.00,0.67,10.8,7.08
1661,2018,Dalton Hinrichs, NWU,12.1,16.95,6.78,0.52,10.95,2.63
1662,2018,Sam Condello, NWU,10.2,12.77,17.02,0.52,10.97,6.66
1663,2018,Marcus Wenzel, CEN,5.2,18.52,14.81,0.65,11.12,5.37
1664,2018,Jayden Clark, BVU,9,11.63,11.63,0.52,12,7.18
1665,2018,Casey Hendricks, BVU,13,17.19,18.75,0.70,12.46,4.46
1666,2018,J Lowery, SIM,13.2,16.39,18.03,0.70,12.51,7.77
1667,2018,Sean Conneely, LOR,5,16.67,16.67,0.71,12.6,4.37
1668,2018,Jonathan Sailstad, SIM,9.1,12.20,26.83,0.62,13.5,8.97
1669,2018,R. Ward, NWU,2,50.00,0.00,1.00,13.5,2.44
1670,2018,Ethan Coble, SIM,2.1,13.33,26.67,0.89,15.43,7.23
1671,2018,Collin Jurgensmeier, BVU,2.1,7.69,23.08,0.63,15.43,12.99
1672,2018,AJ Pierce, CEN,13.1,10.91,18.18,0.59,15.53,8.43
1673,2018,Travis Bowman, COE,7.1,16.67,27.78,0.92,15.95,12.56
1674,2018,Wyatt Stute, NWU,3.1,21.43,35.71,0.50,16.2,5.97
1675,2018,S. Condello, NWU,3,18.75,6.25,0.58,18,0.51
1676,2018,Benjamin Mason, WAR,1,0.00,20.00,0.75,18,4.25
1677,2018,Tyler Vorrie, BVU,6,3.23,22.58,0.67,19.5,13.95
1678,2018,Marshall Rice, LOR,3.1,9.52,14.29,0.60,27,8.51
1679,2018,Shaun Logan, DBQ,2,27.27,27.27,1.00,27,12.74
1680,2018,Michael Prang, LOR,0.1,0.00,33.33,1.00,27,42.46
1681,2018,Chris Gumto, BVU,4,4.55,40.91,1.00,29.25,15.31
1682,2018,Kyle Crampton, CEN,2.2,21.05,5.26,0.79,30.38,0.28
1683,2018,Zach Greder, CEN,0.2,20.00,40.00,3.00,40.5,59.17
1684,2018,C. Cech, NWU,1.1,18.18,9.09,1.17,47.25,9.93
1685,2018,Ryan McKnight, LUT,1,0.00,57.14,1.33,54,16.99
1686,2018,Dalton Vergith, NWU,0.1,0.00,400.00,-0.33,54,169.85
1687,2018,Nate Miller, LUT,0,0.00,100.00,Inf,99,Inf
1688,2018,Trevor Hurd, WAR,0,0.00,50.00,2.00,99,Inf
