date,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
3/12/2018,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Chris Riddle,Lucas Farren,Kaiden Fiebelkorn,1,11,Tanner Wood,16,42100004,ss,cf,1b,p,c,lf,2b,rf,3b,Tanner Wood,,central,Hawrylciw,,8,,"Auburndale, Fla. (Lake Myrtle Park)",9:00 AM,2:21,,,becker,Diaz,J. Shepherd,Testa,Pollard,Bianco,Plank,Ventres,Mazzone,Hussey,4,1,Trahan,6,00000100,dh,cf,rf/cf,lf,3b,c,1b,2b/ss,ss,Hawrylciw,"cloudy, 70",Tanner Wood
3/17/2018,Mac Daniel singleton,Kyle O'Connor,Joe White,Alex Toomey,Matt Marquez,Jose Cedano,Brendan Greene,Zac Duval,Pat Fitzgerald,5,1,Alex Toomey,5,0000010,2b,dh,lf,1b/p,3b,rf,ss,c,cf,Andrew McLaughlin,,salem st.,Andrew McLaughlin,Dylan McCorm faced 3 batters in the 7th.,7,,"Tucson, Ariz. (Kino Sports Field 6)","11:20am,",2:05,,BVU,buena vista,Bryce Rheault,Ryley McGregor,Peyton Renning,Devin Wagenman,Tyler Tennyson,Alex Savary,Porter Sartor,Tyler Stoltze,Parker Truesdell,1,13,Nick Henrichs,18,0132115,ss,rf,lf,cf,1b,dh,3b,c,2b,Eric LaRue,,Eric LaRue
3/7/2018,Chris Grillo,Brenden Weiss,Sam Arnold,Billy Brittingham,Matt Riebesell,Stephen Koester,Jon Capra,Robert Cappadona,John Serruto,1,0,Timmy Pilrun,4,000000000,ss,cf,3b,1b,c,rf,dh,lf,2b,Alec Andrews,,muhlenberg,Alec Andrews,,9,,"Auburndale, Fla. (Lake Myrtle Park)",9:10,2:22,Home Plate: Brandon NeeterFirst: Don,NWU,nebraska wesleyan,Owen Gubbels,Tyler Winterstein,Cole Schumacher,Matt Orozco,Jared Scdoris,Kyle Hunter,Joel Maxwell,Bradyn Thomas,Justus Stocks,1,4,Hayden Parker,6,110010100,ss,3b/2b,1b/3b,dh,c,cf,lf,2b,rf,Hayden Parker,60s and breezy,Hayden Parker
4/17/2018,Jake Vogt,Kelby Johnson,Jake Halverson,Trent Athmann,Bryce Hingst,Mitch Bruggers,Joe McKibben,Jared Swanson,Daniel Opdahl,2,2,Nate Loch,5,00110000,cf,ss,dh,lf/c,1b,3b,rf,2b,c,Colin Coffey,,luther college,Sean Westendorf,Westendorf faced 3 batters in the 8th.,8,,"Independence, Iowa (Mustang Field)",3:30 pm,2:20,,,hamline university,Nolan Schoonveld,Nick Kukurich,Tyler Brick,Jeremy Szura,Mitch Benson,Devin Rodgers,Zach Langton,Hunter Messerschmidt,Jake Dujmovic,1,3,Zach Smith,9,00000021,1b,3b,c,dh,cf,rf,lf,2b/ss,ss,Ben Resnick,,Zach Smith
3/31/2018,Jake Vogt,Matt Clark,Trent Athmann,Bryce Hingst,Derek McCready,Mitch Bruggers,Cole Jensen,Kelby Johnson,Jake Halverson,0,10,Tyler Boesel,11,021250X,cf,lf,c,1b,dh,3b,rf,2b,ss,Tyler Boesel,LUT,luther college,Curt Castenson,Kunzer faced 3 batters in the 4th.,7,,"Decorah, Iowa (Luther College)",12 pm,1:40,,SIM,simpson college,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Trey Kehoe,Truman Schmitt,Brandon Urias,Nathan Carlin,Alec Hensley,0,0,Michael Sunga,1,0000000,cf,2b,lf,1b,dh,c,3b,ss,rf,Curt Castenson,,Tyler Boesel
3/3/2018,Nick D'Alessandro,Brennan Taylor,Stephen DeBellis,Mike Garofalo,Glenn Seymour,Dylan Peiffer,Dylan Morrissette,Luke Dowdy,Ricky Collings,0,4,Dylan Peiffer,5,01000030X,cf,2b,ss,rf,c,1b/p,dh,lf,3b,Josh Lafferty,,widener,David Keaton,,9,,"Auburndale, Fla. (Lake Myrtle Park #3)",2:00 pm,3:38,,COE,coe college,Isaac Evans,Kevin DeLaney,Jacob Burns,Kyle Alvarado,Grant Henning,Thomas Simon,Nolan Arp,Jordan Kaplan,Tyler Dralle,1,0,Travis Bowman,5,000000000,cf,rf,lf,2b,c,3b,ss,1b,dh,David Keaton,"76, Sunny, Winds N at 11 mph",Josh Lafferty
3/10/2018,Jake Halverson,Jake Vogt,Derek McCready,Bryce Hingst,Mitch Bruggers,Matt Clark,Tommy Gleason,Trent Athman,Jared Swanson,0,5,Ross Hingst,8,0200201,ss,cf,dh,1b,3b,rf,lf,c,2b,Cameron Reed,,luther college,Mitch Nordin,D Rademacher faced 2 batters in the 7th.,7,,"Pleasant Hill, IA (Southeast Polk HS)",2:30 pm,,,,gustavus adolphus,R. Moriarty,C. Pengilly,Ethan Mocchi,B. Panning,C. Clemensen,J. Lundquist,B. Peterson,Matt Berkner,N. Lindberg,3,4,D Rademacher,9,0000103,rf,ss,dh,cf,2b,1b,3b,lf,c,C Hutchinson,,Ross Hingst
4/7/2018,Bryce Rheault,Ryley McGregor,Devin Wagenman,Peyton Renning,Coleman Roberts,Joe Rock,Porter Sartor,Tyler Stoltze,Parker Truesdell,1,2,Eric LaRue,7,00000200000,ss,dh,cf,lf,rf,1b,3b,c,2b,Egan Bonde,,buena vista,Eric LaRue,,11,Nathan Schneiderman,"Storm Lake, Iowa (BV/Storm Lake Field)",4:00pm,2:00,,,univ. of dubuque,Jack Lasswell,Dalton Garst,Thomas Kempf,Tyler Lewan,Zach McCoy,Will Doherty,Jarad Clevenger,Tyler Imrich,Cody Kramschuster,1,4,Nathan Schneiderman,12,02000000002,2b,3b,1b,ss,dh,c,rf,lf,cf,Doug Van Dyke,,Nathan Schneiderman
5/4/2018,Isaac Evans,Kevin DeLaney,Jordan Kaplan,Grant Henning,Jacob Burns,Tyler Dralle,Nolan Arp,Jacob Henry,Matthew Schrader,1,2,TJ Johnson,8,00020000X,cf,rf,1b,c,lf,dh,2b,3b,ss,Josh Gonzales,COE,coe college,Tanner Jansen,,9,TJ Johnson,"Cedar Rapids, Iowa (Bill Quinby Field)",3:00 pm,1:48,Home Plate: Dean KirkpatrickFirst: Brigham Phillips,SIM,simpson,Jared Herzog,Scott Meier,Noah Sacco,Hunter Hillygus,Trey Kehoe,Kolton Arnold,Truman Schmitt,Nathan Carlin,Alec Hensley,0,1,Colin Sexton,7,010000000,cf,2b,lf,1b,dh,3b,c,ss,rf,Tanner Jansen,"78, Sunny, Winds W at 14 mph",Josh Gonzales
3/7/2018,"Sautel, Thomas","Candor, Keaton","Bohman, Evan","Meza, Christian","Geiger, Kaleb","Jacob, Dylan","DePamphilis, Luciano","Taylor, Jake","Woods, Drew",3,6,Buckallew,12,20001010002,3b,cf,dh,2b,1b,lf,rf,ss,c,"Schipper, Jared",,concordia,Tom Kunzer,,11,,"Tucson, Ariz. (Kino Sports Complex)",9:02 am,3:21,,SIM,simpson,Jared Herzog,Nathan Carlin,Hunter Hillygus,Truman Schmitt,Noah Sacco,Scott Meier,Trey Kehoe,Tanner Jansen,Brandon Urias,1,5,Tom Kunzer,12,02020000001,cf,ss,1b,c,lf,2b,dh,rf,3b,Cameron Liston,"62, sunny",Buckallew
3/16/2018,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Kyle Crampton,Chris Riddle,Anthony Fumagalli,2,5,Zach Edwards,4,011030X,ss,cf,1b,rf,c,lf,dh,2b,3b,Dylan Diveney,,central,J. Fischer,J. Fischer faced 3 batters in the 5th.,7,,"Aubrndale, Fla. (Lake Myrtle #6)",9:27 AM,2:02,Home Plate: Al FenisonFirst: Richard Hughes,,mt. st. joseph,R. Murray,N. Hunter,G. Hogan,R. Rothwell,J. Bustamant,S. Schaefer,D. Sackett,B. Shelton,M. Carroll,0,4,G. Hogan,9,0121000,cf/2b,rf,ss/p,1b,lf,2b/ss,c,3b,dh/cf,J. Fischer,"Partly Cloudy, Slight Wind, 55",Zach Edwards
5/4/2018,Jack Lasswell,Dalton Garst,Kellen Mitchell,Justin Jenson,Thomas Kempf,Zach McCoy,Jarad Clevenger,Will Doherty,Nasir Ricks,0,17,Chase Kueter,17,080621X,2b,3b,1b,rf,dh,ss,lf,c,cf,Chase Kueter,,"dubuque, univ. of",Brody Murphy,"Condello, S faced 4 batters in the 4th.",7,,"Dubuque, Iowa (Dan W. Runkle Field)",3:00 p.m,4:53,,NWU,nebraska wesleyan,Bradyn Thomas,Riley Ward,Nick Bruno,Tyler Winterstein,Matt Orozco,Joel Maxwell,Cole Schumacher,Jared Scdoris,Justus Stocks,0,1,Drew Poulas,7,0010000,2b,ss,1b,3b,dh,lf,rf,c,cf,Brody Murphy,78 and sunny,Chase Kueter
3/4/2018,"Mense, Auggie","Ostrander, John","Brinkman, John","LaMantia, Johnny","Schutter, Brian","Black, Mitchell","Gardner, Thomas","Singer, Henry","Nagel, Evan",3,8,"Besser, Jack",8,00005030X,rf,cf,3b/p,1b,ss,dh/3b,c,lf,2b,"Loutos, Ryan",,washu,Tyler Vorrie,Clark faced 3 batters in the 7th.,9,,"St. Louis, Mo. (Kelly Field)",12 PM,2:30,,BVU,buena vista,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Nick Henrichs,Joe Rock,Porter Sartor,Tyler Stoltze,Ryan Steim,1,3,Nick Henrichs,8,001000002,ss,lf,cf,rf,dh/p,1b,3b,c,2b,Egan Bonde,"52 degrees, blue skies","Loutos, Ryan"
3/3/2018,"Hickey, Connor","Larsen, Max","Bohn, Ian","Parks, Josh","Sarkon, Brady","Jancsy, Payton","Kelly, James","Lyle, Brian","Brzostowski, Max",5,5,"Bakhai, Ravi",14,0011111000000,cf,rf,c,lf,1b,dh,2b,ss,3b,"Villasenor, Brenton",,univ. of chicago,"Morochnik, Zach",Murphy faced 2 batters in the 9th.,13,Nathan Schneiderman,"Greenville, Ill. ()",1:45,3:30,,,"dubuque, univ. of",Jack Lasswell,Dalton Garst,Tyler Lewan,Thomas Kempf,Kellen Mitchell,Tyler Imrich,Jarad Clevenger,Josh Pawlowski,Luke Carroll,5,7,Nathan Schneiderman,15,0020100200002,2b,3b,ss,1b,dh,lf/cf,rf,cf,c,Tyler Carlson,,Michael Hoffman
3/8/2018,Brandon Meye,Mitch Butvil,Austin Ledin,Joey Fredric,Sam Horner,John Leach,John Horner,Michael Wesn,Jake Schuber,1,13,Houston Droe,12,30000(10),dh,lf,c,3b,cf,1b,2b,rf,ss,Noah Luedtke,,bethel university,,Bonde faced 3 batters in the 6th.,7,,"Minnepolis, Minn. (US Bank Stadium)",6:25 pm,,,BVU,buena vista,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Nick Henrichs,Porter Sartor,Joe Rock,Tyler Stoltze,Ryan Steim,0,1,Chris Gumto,4,0000001,ss,lf,cf,rf,dh,3b,1b,c,2b,Egan Bonde,,
3/4/2018,Jared Wolfe,Sean Roginski,Jackson Blevins,Bryce Aldridge,Matthew Annee,Andrew Jumonville,Eric Chavez,Henry Wannemuehler,Tyler Downing,1,6,Zach Moffett,8,00201030X,lf,2b,1b,c,dh,rf,ss,3b,cf,Bryan Roberts,,wabash,Tanner Jansen,Jansen faced 2 batters in the 7th.,9,Zach Moffett,"Tucson, Ariz. (Kino Sports Complex)",9:58 am,2:38,Home Plate: Buddy RamaroFirst: Eddie Perez,SIM,simpson,Jared Herzog,Noah Sacco,Hunter Hillygus,Truman Schmitt,Trey Kehoe,Tanner Jansen,Nathan Carlin,Brandon Urias,Scott Meier,2,5,J Lowery,9,021000020,cf,lf,rf,c,1b,p/dh,ss,3b,2b,Tanner Jansen,"52, sunny",Ryan Thomas
3/4/2018,Garrett Saunders,Lucas Farren,Ryan Bouwman,Tanner Wood,Joe Rebik,Trevor Kimm,Kyle Crampton,Chris Riddle,Kaiden Fiebelkorn,2,5,Kyle Crampton,12,00111002,ss,cf,1b,rf,lf,c,dh/p,2b,3b,Dylan Diveney,,central,Kyle Crampton,K. Robinson faced 4 batters in the 8th.,8,Dylan Hutchison,"Auburndale, Fla. (Lake Myrtle Park #4)",1:45 p.m,2:30,,,trine,Colton Conn,Zach Schulte,Jacob Heller,Kevin O'Malley,Nick Ricci,Chase Hall,Ben Wheaton,Nick Bonifant,Cale Hall,0,8,Dylan Hutchison,13,00010115,2b,cf,1b,c,rf,3b,p,lf,ss,Ben Wheaton,,Ben Wheaton
4/19/2018,Reid Bonner,Collin Shrader,John Thomas,Eric Weisbrod,Kobi Candaroma,Owen Oreskovich,Noah Dostal,Corbin Day,Evan Jackson,2,3,Jacob Cribbett,5,000030000,2b,ss,dh,rf,lf,3b,1b,c,cf,Parker Johnson,,mount mercy,Todd Oberthien,,9,,"Cedar Rapids, Iowa (Plaster Athletic)",4:57 pm,2:41,Home Plate: Bret MiellFirst: Brigham Phillips,COE,coe college,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Grant Henning,Nolan Arp,Thomas Simon,Kyle Alvarado,Tyler Dralle,Jacob Henry,3,6,Tyler Dralle,8,021000003,rf,cf,1b,c,ss,dh,2b,lf/p,3b,Jeffrey Anders,"51, Sunny, Winds N at 10 mph",Tyler Dralle
4/7/2018,McNair,Fitzgerald,Willis,"Hovick, Z",Hyler,Mahoney,Ridge,Nunemaker,Henning,2,3,Bohling,6,10000020000,lf,rf,2b,1b,c,cf,3b,dh,ss,Eckhart,WAR,wartburg college,Bohling,,11,Tyler Tomaka,"Waverly, Iowa (Hertel Field)",12 p.m.,2:40 hr,Home Plate: Kevin FerrisFirst: Scott Behn,LOR,loras,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,2,4,Tyler Tomaka,9,00000003001,2b,c,rf,1b,lf,cf,3b,dh,ss,Brad Schwind,,Tanner Fallon
5/5/2018,Jack Lasswell,Dalton Garst,Kellen Mitchell,Justin Jenson,Thomas Kempf,Zach McCoy,Jarad Clevenger,Will Doherty,Nasir Ricks,1,9,Nathan Schneiderman,11,03011112X,2b,3b,1b,rf,dh,ss,lf,c,cf,Tyler Carlson,,"dubuque, univ. of",Riley Ward,,9,,"Dubuque, Iowa (Dan W. Runkle Field)",2:45,4:55,,NWU,nebraska wesleyan,Bradyn Thomas,Owen Gubbels,Derek Kolbush,Tyler Winterstein,Nick Bruno,Spencer Scheer,Dalton Vergith,Cole Schumacher,Kyle Hunter,4,1,Josh Seifert,5,000010000,2b,ss,1b,3b/2b,dh,lf/3b,c,rf,cf,Riley Ward,80 and sunny,Tyler Carlson
5/18/2018,Jack Lasswell,Dalton Garst,Kellen Mitchell,Justin Jensen,Thomas Kempf,Tyler Lewan,Jarad Clevenger,Will Doherty,Tyler Imrich,2,8,Doug Van Dyke,17,11014001X,2b,3b,1b,cf,dh,ss,rf,c,lf,Doug Van Dyke,,dubuque,Anthony Radloff,Radloff faced 2 batters in the 5th.,9,,"Duluth, MN (Wade Stadium)",11:00 AM,2:27,Home Plate: Michael McGloonFirst: Derek RobertsSecond Base: Michael MonitaThird Base: Jone Fye,,bethany lutheran,Grant Becher,Diego Martiarena,Mylo Hommes,Nick Caldeen,Ben Boran,John Brown,Ross Beumer,Kevin Harris,Walker Linde,2,3,Hunter Hamers,11,002000100,1b,rf,dh,c,3b,cf,lf,2b,ss,Anthony Radloff,"Sunny, Slight Breeze",Doug Van Dyke
3/17/2018,Owen Gubbels,Bradyn Thomas,Brook Johnson,Matt Orozco,Cole Schumacher,Kyle Hunter,Derek Kolbush,Dalton Vergith,Justus Stocks,0,8,Tucker McHugh,12,00300410X,ss,2b,lf,dh,3b,cf,1b,c,rf,Jesse Maguire,,nebraska wesleyan,McBride,Maguire faced 1 batter in the 9th.,9,,Lincoln Neb (NWU Field),12:00 pm,2:45,Home Plate: Adam DarrickmanFirst: Heath Kramer,,northwestern,"Smith, Reed","Harold, Colton",Callahan,"Martin, Matt","Stekl, Christian","Kresnik, Mitchell",Gaither,"Rosson, Zach","Nitzschke, AJ",1,4,"Primrose, Mark",5,000210001,cf,lf,1b,2b,ss,3b,dh,c,rf,McBride,,Jesse Maguire
4/24/2018,Jake Vogt,Jake Halverson,Trent Athmann,Bryce Hingst,Mitch Bruggers,Jared Swanson,Derek McCready,Gannon Jordahl,Joe McKibben,3,7,Joey Cardamon,11,1000100401,cf,ss,c,1b,3b,2b,dh,lf,rf,Colin Coffey,,luther college,Nick Sewruk,,10,,Luther College (),1:00,3:00,Home Plate: Stacey DunbarFirst: Micheal Federer,,u of dubuque,Jack Lasswell,Jarad Clevenger,Dalton Garst,Justin Jenson,Ian Meyer,Tyler Imrich,Zach McCoy,Luke Carroll,Nasir Ricks,2,6,Nick Sewruk,10,0040200000,2b,rf,3b,1b,dh,lf,ss,c,cf,Nathan Schneiderman,68 and pleasant.,Joey Cardamon
3/15/2018,"Bastien, Nick","Slywka, Travis","Walker, Jordan","Pappas, Michael","Gates, Josh","Nordlund, Matt","Falish, Jake","Meyer, Sean","Sottile, Anthony",4,3,"Bock, Jordan",7,000000003,cf,3b,ss,1b,rf,dh,2b,c,lf,"Knoke, Brandon",,marian,Chase Kueter,,9,,"Tucson, Ariz (Kino Sports Complex)",1:30pm,2:34,,,"dubuque, univ. of",Jack Lasswell,Dalton Garst,Gabriel Panza,Thomas Kempf,Will Doherty,Zach McCoy,Jarad Clevenger,Cody Kramschuster,Isalino Valencia,2,2,Chase Kueter,6,000101000,2b,3b,c,1b,dh,ss,rf,lf,cf,Chase Kueter,"Partly Sunny, 66 degrees","Bock, Jordan"
3/23/2018,Owen Gubbels,Tyler Winterstein,Joel Maxwell,Derek Kolbush,Brook Johnson,Kyle Hunter,Jared Scdoris,Cole Schumacher,Justus Stocks,4,8,Sam Condello,10,000012203,ss,2b,dh,1b,lf,cf,c,3b,rf,Jesse Maguire,NWU,nebraska wesleyan,Jesse Maguire,,9,,"Lincoln, Neb. (NWU Field)",3:00 pm,5:46 pm,Home Plate: Sean JohnstonFirst: Braxton Arndt,COE,coe,Kevin DeLaney,Isaac Evans,Jordan Kaplan,Jacob Burns,Grant Henning,Thomas Simon,Tyler Dralle,Nolan Arp,TJ Johnson,4,9,Lucas Robbins,17,320201010,rf,cf,1b,lf,c,3b,dh,2b,ss,Andrew Schmit,,Andrew Schmit
3/18/2018,Eric Willis,David Fitzgerald,Blake Mahoney,Zach Hovick,Clint Kannegieter,Cody Hyler,Adam Sacia,Tyler Hovick,Clay Henning,0,12,Darren Kilpatrick,17,00000309X,2b,1b,cf,3b,dh,c,lf,rf,ss,Benjamin Milewski,,wartburg college,Mike Terres,,9,,"Waverly, Iowa (Hertel Field)",3:27 pm,2:46 hr,Home Plate: Mark BeerendsFirst: Brett Miell,,st. thomas,Jimmy Dolan,Ryan Lust,Jake Smith,Sam Cobbs,Sam Schneider,Charlie Callahan,Joe Burnley,Graham Laubsher,Zach Gottfredsen,1,3,Mike Terres,9,100002000,cf,dh,ss,lf,3b,1b,rf,c,2b,Drew Molin,,Nathan Brown
5/2/2018,Isaac Evans,Kevin DeLaney,Jordan Kaplan,Grant Henning,Jacob Burns,Tyler Dralle,Jacob Henry,Nolan Arp,Matthew Schrader,0,9,TJ Deardorff,13,25200000X,cf,rf,1b,c,lf,dh,3b,2b,ss,Andrew Schmit,COE,coe college,Dylan Diveney,,9,TJ Deardorff,"Cedar Rapids, Iowa (Bill Quinby Field)",1:06 pm,2:26,Home Plate: Kevin FerrisFirst: Keith Mundt,CEN,central,Garrett Saunders,Trevor Kimm,Joe Rebik,Ryan Garrett,Tanner Wood,Kyle Crampton,Coy Moore,Dallyn Putz,Anthony Fumagalli,1,6,Ryan Riddle,12,003030000,ss,c,lf,1b/3b,rf,dh,cf,3b,2b,Dylan Diveney,"75, Cloudy, Winds SW at 14 mph",Andrew Schmit
5/1/2018,Peyton Renning,Bryce Rheault,Coleman Roberts,Devin Wagenman,Tyler Tennyson,Nick Henrichs,Parker Truesdell,Tyler Stoltze,Porter Sartor,3,1,Andy Bower,5,0000001,lf,ss,rf,cf,1b,p/dh,2b,c,3b,Nick Henrichs,BVU,buena vista,Nick Henrichs,Holmes faced 2 batters in the 6th.,7,,"Storm Lake, Iowa (BVU/SL HS BB Field)",1:00pm,2:00,Home Plate: Mark HarrisFirst: Aaron Christians,LOR,loras,Konagel,Thompson,Weis,Koester,Oglesby,Paluch,Bryza,Greffly,Fennelly,0,16,Wojciehowski,12,1325014,2b,c,rf,1b,lf,cf,3b,dh,ss,Schwind,,Schwind
3/3/2018,"Mense, Auggie","Gardner, Thomas","Brinkman, John","LaMantia, Johnny","Schutter, Brian","Black, Mitchell","Ostrander, John","Singer, Henry","Nagel, Evan",2,15,"Tague, Tim",12,140802X,rf,c,3b,1b,ss,dh,cf,lf,2b,"Ashbaugh, Matt",,washu,Gage Smart,Smart faced 4 batters in the 4th.,7,,"St. Louis, Mo. (Kelly Field)",1:15 pm,2:15,,BVU,buena vista,Bryce Rheault,Nick Henrichs,Devin Wagenman,Porter Sartor,"Roberts, Coleman",Peyton Renning,Tyler Tennyson,Parker Truesdell,Ryley McGregor,4,4,Casey Hendricks,6,1300000,ss,c,cf,3b,dh,lf,1b,2b/3b,rf,Gage Smart,"60 degrees, blue skies","Tague, Tim"
3/10/2018,Bryce Rheault,Peyton Renning,Devin Wagenman,Coleman Roberts,Nick Henrichs,Porter Sartor,Tyler Tennyson,Ryan Steim,Ryley McGregor,1,3,Gage Smart,8,0000003,ss,lf,cf,dh,c,3b,1b,2b,rf,Tate Holmes,,buena vista,,,7,,"Minneapolis, Minn. (US Bank Stadium)",4:30 pm,,,,bethel university,Esteban Vela,Brandon Meye,Mitch Butvil,Austin Ledin,Joey Fredric,Sam Horner,John Leach,Michael Wesn,Jake Schuber,0,5,Jake Marsh,7,0200003,2b,lf,c,dh,3b,cf,1b,rf,ss,Connor Malco,,
3/25/2018,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,0,7,Aidan Wojciehowski,5,02040010X,2b,c,rf,1b,lf,cf,3b,dh,ss,Robert Hovey,LOR,loras,Colin Sexton,Hovey faced 2 batters in the 6th.,9,Aidan Wojciehowski,"Dubuque, Iowa (Petrakis Park)",2:00 PM,2:03,Home Plate: Larry AllenFirst: Paul Keiter,SIM,simpson,Jared Herzog,Hunter Hillygus,Noah Sacco,Truman Schmitt,Trey Kehoe,Brandon Urias,Scott Meier,Nathan Carlin,Tanner Jansen,2,1,Devon Veach,6,000001000,cf,1b,lf,c,dh,3b,2b,ss,rf,Colin Sexton,39 / Sunny,Robert Hovey
4/13/2018,Justus Stocks,Spencer Scheer,Derek Kolbush,Tyler Winterstein,Nick Bruno,Cole Schumacher,Dalton Vergith,Kyle Hunter,Riley Ward,3,3,Wyatt Stute,7,0102000,rf/cf,lf/rf,1b,2b,dh,3b,c,cf,ss,Hayden Parker,NWU,nebraska wesleyan,Hayden Parker,Spiess faced 3 batters in the 4th.,7,,"Lincoln, Neb. (NWU Field)",2:25 pm,2:08,"Cech, C faced 3 batters in the 5th.",LOR,loras,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Danny Paluch,Thomas Greffly,Richard Bryza,Matt Gruszkowski,Luke Fennelly,2,18,Tyler Tomaka,16,224055X,2b,c,rf,1b,cf,lf,3b,dh,ss,Nick Spiess,"78 degrees, sunny",Tanner Fallon
3/25/2018,Jake Halverson,Cole Jensen,Trent Athman,Bryce Hingst,Jake Vogt,Derek McCready,Mitch Bruggers,Tommy Gleason,Kelby Johnson,1,1,Nate Loch,2,000010000,ss,rf,c,1b,cf,dh,3b,lf,2b,Cameron Reed,LUT,luther college,Cameron Reed,,9,Nick Henrichs,"Decorah, Iowa (Luther College)",3:00PM,2:20,,BVU,buena vista,Bryce Rheault,Coleman Roberts,Peyton Renning,Devin Wagenman,Tyler Tennyson,Alex Savary,Nick Henrichs,Porter Sartor,Parker Truesdell,2,3,Nick Henrichs,12,000300000,ss,rf,lf,cf,1b,dh,c/p,3b,2b,Eric LaRue,,Tyler Heineman
3/17/2018,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,3,1,Erik Edminster,7,0001000,2b,c,rf,dh,lf,cf,3b,1b,ss,Robert Hovey,,loras,Robert Hovey,,7,Adam Wheaton,"Westfield, Ind. (Grand Park)",2:25 PM,2:00,,,trine,S. Devine,Thomas Rivet,Jacob Heller,K. O'Malley,Nick Ricci,Colton Conn,Sieczkowski,Cale Hall,Zach Schulte,3,5,Adam Wheaton,7,0020120,ss,dh,1b,c,rf,2b,cf,3b,lf,Mike Gustin,,Mike Gustin
4/5/2018,Garrett Saunders,Trevor Kimm,Joe Rebik,Tanner Wood,Ryan Garrett,Kyle Crampton,Coy Moore,Kaiden Fiebelkorn,Anthony Fumagalli,1,1,Rece Martin,5,0001000,ss,c,lf,rf,1b,dh,cf,3b,2b,Nick Long,CEN,central,Nick Long,,7,,"Pella, Iowa (Central College)",4:10pm,1:55,,LUT,luther,Jake Vogt,Jake Halverson,Trent Athman,Bryce Hingst,Derek McCready,Mitch Bruggers,Cole Jensen,Jared Swanson,Tommy Gleason,0,4,Sean Westendorf,7,1002010,cf,ss,c,1b,dh,3b,rf,2b,lf,Cameron Reed,"54 degrees, mostly cloudy",Cameron Reed
3/23/2018,Austin Konagel,Cole Thompson,Danny Weis,Ryan Koester,Jake Oglesby,Danny Paluch,Richard Bryza,Thomas Greffly,Luke Fennelly,1,14,Aidan Wojciehowski,12,00600431,2b,c,rf,1b,lf,cf,3b,dh,ss,Brad Schwind,LOR,loras,Tanner Jansen,,8,,"Dubuque, Iowa (Petrakis Park)",2:00 PM,2:37,,SIM,simpson,Jared Herzog,Hunter Hillygus,Noah Sacco,Truman Schmitt,Trey Kehoe,Scott Meier,Nathan Carlin,Brandon Urias,Alec Hensley,3,4,Jonathan Sailstad,6,10030000,cf,1b,lf,c,dh/p,2b,ss,3b,rf,Tanner Jansen,,Brad Schwind
3/16/2018,R. Rothwell,N. Hunter,G. Hogan,R. Murray,J. Bustamant,S. Schaefer,L. Bowman,B. Mueller,B. Shelton,0,11,N. Renner,18,620201X,1b,rf,ss,cf,lf,2b/ss,c,dh,3b,N. Renner,,mt. st. joseph,Nick Long,,7,,"Auburndale, Fla. (Lake Myrtle #6)",12:07 PM,2:04,Home Plate: Richard HughesFirst: Al Fenison,CEN,central,Garrett Saunders,Coy Moore,Ryan Bouwman,Tanner Wood,Trevor Kimm,Joe Rebik,Kyle Crampton,Chris Riddle,Anthony Fumagalli,0,0,Rece Martin,3,0000000,ss,cf,1b,rf,c,lf,dh,2b,3b,Nick Long,"Partly Cloudy, Slight Wind 70",N. Renner
