attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
200,"May 01, 2010",bvudbq2,2,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Mark Blum,Ryan Scheetz,Tyler Case,Brock Yossi,1,21,Nick Lanning,23,0602940,ss,NA,2b,rf,lf,c,1b,dh,cf,3b,Ryan Wuebker,"buena vista university
",Buena Vista Univ.,Nicholas Martin,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Complex)",3:30pm   ,2:11   ,,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Austin Linderwell,Andrew Danna,Todd Whited,Alexander Larson,Bobby Shepherd,Klayton Breitbach,R.J. Aubert,Kyle Duggan,1,6,Klayton Breitbach,9,0001500,p,NA,3b,ss,lf,c,2b,rf,1b,cf,Nicholas Martin,,Ryan Wuebker
60,"Apr 17, 2010",coedbq2,1,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Kevin Schuver,Ryan Velvick,Kaileb Armbruster,John Delaplane,Scott DeAngelis,0,4,Alec Lewis,6,000112X,cf,NA,rf,1b,lf,c,ss,3b,dh,2b,Alec Lewis,"coe college
",Coe College,Kalen Mace,,7.0,Y,,"Cedar Rapids, IA (Daniels Park)",1 p.m.   ,1:45   ,HP: Steve Schroeder  1B: Dennis Schroed,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Austin Linderwell,Andrew Danna,Todd Whited,Brock Grubbs,Philip Elking,Alexander Larson,Mark Hennessy,Kyle Duggan,2,0,Kalen Mace,6,0000000,2b,NA,1b,ss,lf,dh,3b,rf,c,cf,Kalen Mace, 55 & sunny,Alec Lewis
65,"Mar 26, 2010",coelor1,,Mike Canevello,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Barton,Ben Kuebel,Kyle Soeder,Alex Mallonee,1,13,Eric Rife,11,32011600X,ss,NA,dh,c,lf,1b,2b,3b,rf,cf,Kevin Moriarity,"loras college
",Loras College,Cody Raisch,,9.0,Y,,"Dubuque, Iowa (Petrakis Park)",6:00 PM   ,2:42   ,,"coe college
",Coe College,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Nick Robertson,Scott DeAngelis,3,7,Sean Raisch,13,320000200,cf,NA,rf,1b,3b,ss,c,dh,lf,2b,Cody Raisch,,Cole Boge
80,"Mar 23, 2010",bvunwci2,2,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Brett Wilson,Ryan Scheetz,Mark Blum,Andy Compton,3,4,Brandon Pietrzyk,8,20010010,ss,NA,2b,cf,lf,c,3b,dh,1b,rf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Brandon Pietrzyk,,8.0,Y,,"Storm Lake, Iowa (BVU/S.L. HS Field)",5:00pm   ,2:10   ,,northwestern (ia),Northwestern (IA),"Payne, B",NA,"Englund, S","Zoellner, M","Bomgaars, C","Stith, C","Gingerich, C","Bohlmann, N","Shields, M","Gray, M",1,5,"Payne, B",8,01021001,ss,NA,cf,rf,3b,dh,c,2b,1b,lf,"Larson, B",,"Payne, B"
45,"May 07, 2010",coelut1,,Adam Nisenson,NA,Pat Richmond,Nick Stein,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Kaileb Armbruster,Scott DeAngelis,2,19,Ben Strellner,17,0(10)4203X,rf,NA,1b,cf,lf,ss,c,dh,3b,2b,Kevin Baranowski,"coe college
",Coe College,Darin Schneider,,7.0,Y,,"Cedar Rapids, IA (Daniels Park)",3 p.m.   ,2:22   ,,"luther college
",Luther College,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Zack Topping,Mitchel Obey,Ryan Bahnemann,Steve Beckman,Kevin Bradley,7,8,Max Flaig,12,3001130,2b,NA,cf/3b,1b,lf,dh,rf,3b,ss,c,Darin Schneider,,Kevin Baranowski
201,"Mar 19, 2010",simcarl1,1,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Brad Agan,Colton Calvert,Justin Svehla,Tyler Pawletzki,Grant Thomas,Zach Smith,2,11,Chris Dorff,13,153002X,cf,NA,ss,3b,dh,rf,1b,lf,c,2b,Clint Rhodes,"simpson college
",Simpson College,Troyansky,,7.0,Y,,"Phoenix, Ariz. (Gene Autry Park)",  ,  ,,"carleton college
",Carleton College,Fujisawa,NA,Wirta,Philley,Lojovich,Fabry,Bowen,Ames,Eckelmann,Gomi,1,10,Dimick,16,0503002,lf,NA,3b,2b,dh,cf,c,ss,1b,rf,Troyansky,,Clint Rhodes
143,"Apr 10, 2010",cencor3,2,Matt Pfister,NA,David Bartine,Matthew Shimanovsky,Ryan Clausen,Andrew Patzke,Zach Rogers,Ryan Fincham,Andy Krekel,Matthew Bliven,4,1,Nathan Jepsen,3,0000010,lf,NA,rf,2b,1b,dh,3b,cf,c,ss,Adam Butler,"cornell college
",Cornell College,Adam Butler,,7.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",3:38 pm   ,2:18   ,HP: Umland  2B: Schult,"central college
",Central College,Mike Furlong,NA,Ben Tressel,Jarred Lackey,Ryan Allison,Anthony Miller,Josh Stanton,Ben Chestnut,Jason Hassman,Allen Mann,1,17,Bret Bell,18,0032543,ss,NA,2b,rf,lf,3b,c,dh,1b,cf,Joel Pulliam," Sunny, 70 degrees",Joel Pulliam
55,"Mar 22, 2010",bvunwu1,1,"Munford, Z",NA,"McGowan, A",Hilgenkamp,"Rust, J","Ostrom, J","Beckman, B","Janata, B","Lewis, T","DePriest, G",0,14,"Sefrit, J",12,620150X,cf,NA,3b,1b,dh,ss,rf,lf,c,2b,"Cascini, Z","nebraska wesleyan university
",Nebraska Wesleyan,Ryan Wuebker,,7.0,Y,,"Lincoln, Neb. (NWU Field)",1:01 pm   ,2:29   ,HP: Scott Koch  1B: Frank McEntarff,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Andy Compton,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Brett Wilson,Ryan Scheetz,Mark Blum,Michael Stephenson,0,9,Tyler Lefeber,14,0000234,ss,NA,rf,cf,lf,c,3b,dh,1b,2b,Ryan Wuebker,,"Cascini, Z"
100,"Mar 27, 2010",cenwar3,2,Mike Furlong,NA,Ben Tressel,Caleb Rangel,Jarred Lackey,Ryan Allison,Josh Stanton,Anthony Miller,Ben Chestnut,Blake Smith,2,3,D.J. Glasgow,8,0020010,ss,NA,2b,lf,rf,cf,dh,3b,1b,c,Ryan Goetzinger,"central college
",Central College,Ryan Goetzinger,,7.0,Y,,"Pella, Iowa (Kuyper Athl. C.)",2:00 pm   ,1:54   ,HP: Randy Schulte  1B: Patrick McIlhon,"wartburg college
",Wartburg College,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Nate Lahr,Billy Schmitt,Dan Marshall,Matt Knabel,Steve Chamberlin,0,9,Nate Rost,11,5100030,rf,NA,ss,cf,1b,lf,dh,3b,c,2b,Nate Rost,,Nate Rost
35,"Apr 02, 2010",bvulut1,,Chris Reynolds,NA,Ben Schott,Zack Topping,Mark Weber,Ryan Bahnemann,Joe Thompson,Steve Beckman,Matthew Bruhn,,3,9,Jerrod Torkelson,15,200022300,2b,NA,1b,c,lf,3b,rf,ss,cf,,Jeff Riddle,"luther college
",Luther College,Jeff Riddle,,9.0,Y,,"Decorah, Iowa (Luther College)",  ,  ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Brett Wilson,Mark Blum,Tyler Case,Brock Yossi,1,13,Kyle Dupic,15,203050300,ss,NA,2b,rf,lf,c,dh,1b,cf,3b,Ryan Wuebker,,Ryan Wuebker
,"Apr 10, 2010",lorsim2,1,Corey Rasmussen,NA,Zach Smith,Dave Johnson,Scott Ethell,Colton Calvert,Justin Svehla,Drew Yarkosky,Bobby Bieniek,Tyler Crandell,1,3,Mark Butler,7,0000003,cf,NA,2b,ss,3b,rf,1b,c,dh,lf,Clint Rhodes,"simpson college
",Simpson College,Clint Rhodes,,7.0,Y,,"Indianola, Iowa (McBride Field)",1:04 pm   ,1:56   ,HP: Kevin Frost  1B: Patrick McIhon,"loras college
",Loras College,Kyle Barton,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Soeder,Austin Brown,Spencer Radabaugh,Ben Kuebel,2,7,Spencer Radabaugh,10,2140000,2b,NA,dh,c,lf,1b,rf,cf,3b/p,ss,Kevin Moriarity," partly cloudy, 66",Kevin Moriarity
103,"Mar 26, 2010",lutsim1,,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Brad Agan,Colton Calvert,Justin Svehla,Grant Thomas,Tyler Pawletzki,Zach Smith,2,7,Kyle Ruehle,8,3000300001,cf,NA,ss,3b,dh,rf,1b,c,lf,2b,Kyle Hanna,"simpson college
",Simpson College,Danny Smith,,10.0,Y,,"Indianola, Iowa (McBride Field)",6:00 pm   ,2:35   ,HP: Heath Banks  1B: Patrick Ilhon,"luther college
",Luther College,Chris Reynolds,Jeff Riddle,Joe Thompson,Ben Schott,Mark Weber,Zack Topping,Mitchel Obey,Ryan Bahnemann,Steve Beckman,Matthew Bruhn,2,6,Danny Smith,13,2000012100,2b/cf,p/2b,rf,1b,dh/1b,c,lf,3b,ss,cf,Jeff Riddle, Partly Cloudy 53,Kyle Ruehle
110,"Mar 07, 2010",coeaur2,2,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Spencer Sobba,Scott DeAngelis,5,14,Josh Barber,14,430520X,cf,NA,rf,1b,lf,ss,c,dh,3b,2b,Alec Lewis,"coe college
",Coe College,Fox,,7.0,Y,,"Lake Myrtle, Fla. (Lake Myrtle Field)",5 p.m.   ,2:15   ,,aurora university,Aurora University,Amedei,NA,Wilson,Wellner,Williamson,Anklam,Singraber,Davidson,Mackey,Mulvaney,2,5,Ozlanski,11,0004001,2b,NA,ss,cf,c,dh,rf,1b,3b,lf,Fox, 65 and Sunny,Alec Lewis
34,"Mar 04, 2010",warsto2,2,Collin Frampton,NA,Danny Rose,Patrick Grau,Drew Yoder,Ben Roemmich,Nate Lahr,Scott Benson,Jacob Miksell,Steve Chamberlin,0,4,Brad Watson,8,110020X,dh,NA,ss,cf,1b,rf,lf,3b,c,2b,Brad Watson,"wartburg college
",Wartburg College,Erik Olson,,7.0,Y,,"Minneapolis, Minn. (Mall of America Fld.)",12:30 am   ,2 a.m.   ,HP: Kenny Leagner  1B: Ken Seargent  3B: Tom Hoetz,"st. olaf college
",St. Olaf College,C. Jones,NA,E. Klefsaas,Tyler Jones,Sean Dube,Mark Lee,Logan Brau,Blissenbach,Matt Kieffer,Brady Sand,0,2,Schmiesing,4,0001010,cf,NA,2b,c,3b,rf,dh,lf,1b,ss,Erik Olson, Indoors,Brad Watson
71,2-27-10,coewusl2,2,Rogalski,NA,"Midkiff, R.",Bayer,Vom Brack,Noon,Skinner,Oman,Davis,Gleicher,2,0,Fletcher,7,0000000,cf,NA,2b,dh,lf/rf,c,1b,rf,3b,ss,Hrovat,washington-st. louis,Washington-St. Louis,Hrovat,,7.0,Y,,"St. Louis, Mo. (Kelly Field)",3:25 pm   ,2:04   ,HP: Jim Fetsch  1B: John Huffman,"coe college
",Coe College,Nick Stein,NA,Kevin Schuver,Pat Richmond,Ryan Schisler,Ryan Velvick,Spencer Sobba,Nick Robertson,Joe Swanson,Scott DeAngelis,1,8,Ben Strellner,10,0000152,cf,NA,c,1b,3b,ss,dh,lf,rf,2b,Kevin Baranowski, Sunny and cold,Kevin Baranowski
162,"Apr 13, 2010",lorlut3,2,Kyle Barton,NA,Clay Henricksen,John Schroeder,Calvin Rea,BJ Juergens,Kyle Soeder,Austin Brown,Mike Canevello,Ben Kuebel,4,2,Spencer Radabaugh,7,0000020,2b,NA,dh,c,lf,1b,rf,cf,ss,3b,David Nowaczyk,"loras college
",Loras College,David Nowaczyk,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",5:35   ,1:50   ,,"luther college
",Luther College,Chris Reynolds,NA,Matthew Bruhn,Ben Schott,Zack Topping,Mark Weber,Kevin Bradley,Mitchel Obey,Ryan Bahnemann,Steve Beckman,2,3,Jeff Riddle,6,0200010,2b,NA,cf,1b,dh,lf,c,rf,3b,ss,Jeff Riddle,,Jeff Riddle
234,"Apr 17, 2010",bvusim3,2,Corey Rasmussen,NA,Zach Smith,Dave Johnson,Scott Ethell,Colton Calvert,Brad Agan,Justin Svehla,Grant Thomas,Tyler Crandell,1,1,Jose Rodriguez,3,0001000,cf,NA,2b,ss,3b,rf,dh,1b,c,lf,Mike Huyser,"simpson college
",Simpson College,Mike Huyser,,7.0,Y,,"Indianola, Iowa (McBride Field)",3:30 pm   ,2:04   ,HP: Jeff Frese  1B: Christ Oberbroecklin,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Mark Blum,Andy Compton,Brock Yossi,1,9,James Stone,13,0002421,ss,NA,2b,cf,lf,c,dh,1b,rf,3b,Steve Johnston,,Steve Johnston
41,"Apr 03, 2010",corwar3,,Ben Roemmich,NA,Danny Rose,Patrick Grau,Drew Yoder,Billy Schmitt,Nate Lahr,Scott Benson,Jacob Miksell,Steve Chamberlin,4,9,Scott Benson,8,0511200,rf,NA,ss,cf,dh,1b,lf,3b,c,2b,Nate Rost,"wartburg college
",Wartburg College,Adam Butler,,7.0,Y,,"Waverly, Iowa (Hertel Field)",3:54   ,2:04   ,HP: Randy Schulte  1B: Ryan Mey,"cornell college
",Cornell College,Matt Pfister,NA,David Bartine,Matthew Shimanovsky,Ryan Clausen,Andrew Patzke,Zach Rogers,Ryan Fincham,Andy Krekel,Matthew Bliven,1,5,Jesse Searls,9,0001103,lf,NA,rf,2b,1b,dh,3b,cf,c,ss,Adam Butler,,Nate Rost
318,"May 08, 2010",coelut2,1,Nick Robertson,NA,Pat Richmond,Nick Stein,Ryan Schisler,Ryan Velvick,Kevin Schuver,John Logan,Kaileb Armbruster,Scott DeAngelis,2,1,Tyler Kozelka,2,0001000,rf,NA,1b,cf,lf,ss,c,dh,3b,2b,Cody Raisch,"coe college
",Coe College,Cody Raisch,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:00 pm   ,2:12   ,,"luther college
",Luther College,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Ryan Bahnemann,Matthew Bruhn,Steve Beckman,Joe Thompson,Kevin Bradley,3,8,Augie Lindmark,10,3010301,2b,NA,cf/3b,1b,dh,3b,lf,ss,rf,c,Augie Lindmark, 52 degrees and windy,Augie Lindmark
223,"Mar 19, 2010",simcarl2,2,Fujisawa,NA,Philley,Fabry,Bowen,Ames,Anderson,Klein,Gomi,,4,7,Servis,8,010042X,lf,NA,2b,cf,c,ss,1b,3b,rf/lf,,Wirta,"carleton college
",Carleton College,Kyle Ruehle,,7.0,Y,,"Phoenix, Ariz. (Gene Autry Park)",  ,  ,,"simpson college
",Simpson College,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Brad Agan,Colton Calvert,Tyler Larson,Tyler Pawletzki,Drew Yarkosky,Zach Smith,3,2,Chris Dorff,5,1000010,cf,NA,ss,3b,1b,rf,dh,lf,c,2b,Kyle Ruehle,,Servis
,"Feb 27, 2010",corcntn2,2,Matt Pfister,NA,Matthew Shimanovsky,Andrew Patzke,Ryan Clausen,J.T. Pells,Ryan Fincham,Craig Furstenau,David Bartine,Matthew Bliven,1,9,Adam Harrington,11,140211X,lf,NA,2b,3b,1b,dh,cf,c,rf,ss,Charlie Muir,"cornell college
",Cornell College,Harvey,,7.0,Y,,"Cocoa, Fla.",3:00 PM   ,  ,,suny canton,SUNY Canton,Davidson,NA,Duval,Darling,Fallon,Zelyez,Wallace,Rockwood,Hartle,Robinson,2,4,Myers,8,0100021,cf,NA,2b,c,dh,lf,1b,rf,ss,3b,Harvey,,Charlie Muir
60,"Mar 22, 2010",bvunwu2,2,"Stepanek, J",NA,"McGowan, A",Hilgenkamp,"Rust, J","Ostrom, J","Beckman, B","Janata, B","Beckmann, D","DePriest, G",3,2,"Lovgren, M",4,0000200,2b,NA,ss,3b,1b,p,rf,cf,c,lf,"Ostrom, J","nebraska wesleyan university
",Nebraska Wesleyan,"Ostrom, J",,7.0,Y,,"Lincoln, Neb. (NWU Field)",3:59 pm   ,2:31   ,HP: Frank McEntarffer  1B: Scott Koch,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Kevin Kloewer,Michael Hoffman,Mark Blum,Ryan Scheetz,Neil Eddie,Tyler Case,1,26,James Stone,29,43142(11)1,ss,NA,2b,rf,1b,lf,3b,dh,c,cf,Luke Probasco,,Luke Probasco
107,"Apr 05, 2010",coesim3,,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,John Logan,Kaileb Armbruster,Scott DeAngelis,5,5,Ben Strellner,9,20001200X,cf,NA,ss,1b,lf,c,rf,dh,3b,2b,Kevin Baranowski,"coe college
",Coe College,Kyle Hanna,,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:15 pm   ,3:20   ,,"simpson college
",Simpson College,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Colton Calvert,Justin Svehla,Brad Agan,Drew Yarkosky,Tyler Pawletzki,Zach Smith,2,2,Jose Rodriguez,8,100001000,cf,NA,ss,3b,rf,1b,dh,c,lf,2b,Kyle Hanna, 65 degrees and Partly Cloudy,Kevin Baranowski
,"Mar 11, 2010",dbqcarr,,Stephans,NA,Melms,Simons,Busse,Warner,Williams,Fitzsimmons,Gough,Francois,0,9,Pattengale,10,01031310X,2b,NA,cf,lf,3b,dh,rf,c,1b,ss,Pattengale,"carroll university
",Carroll University,Louis Dettorre,,9.0,Y,,Fort Myers (Terry Park),10:00   ,2:25   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Brock Grubbs,Aaron Laskowski,Alexander Larson,Jeffrey Stevens,Kyle Duggan,Jesse Lawler,6,0,Austin Linderwell,7,000000000,ss,NA,2b,1b,dh,3b,c,rf,lf,cf,Louis Dettorre,,Pattengale
65,"Apr 03, 2010",bvulut2,1,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Zack Topping,Mark Weber,Ryan Bahnemann,Joe Thompson,Steve Beckman,Kevin Bradley,3,1,Cody Hyland,9,0000010,2b,NA,cf,1b,dh,lf,3b,rf,ss,c,Cody Hyland,"luther college
",Luther College,Cody Hyland,,7.0,Y,,"Decorah, Iowa (Luther College)",1:00 pm   ,1:40   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Michael Stephenson,Brandon Pietrzyk,Michael Hoffman,Kevin Kloewer,Brett Wilson,Mark Blum,Tyler Case,Brock Yossi,1,3,Brandon Pietrzyk,9,0000030,ss,NA,2b,rf/p,lf,c,dh,1b,cf,3b,Luke Probasco,,Luke Probasco
964,"May 04, 2010",coeiowa,,Muller,NA,McCool,McQuillan,Durant,Keppler,Sheppard,Flanagan,Zeise,"Lee, Kurt",1,16,"Lee, Kevin",17,67101001X,cf,NA,lf,2b,rf,1b,c,dh,3b,ss,Dermody,"university of iowa
",Iowa,Sean Raisch,,9.0,Y,,"Cedar Rapids, IA (Perfect Game Field)",6:37 pm   ,2:41   ,HP: Chris Oberbroeckling  1B: Eric Thorton  3B: Kevin F,"coe college
",Coe College,Adam Nisenson,NA,Pat Richmond,Nick Stein,Ryan Schisler,Ryan Velvick,Kevin Schuver,Kaileb Armbruster,Jacob Schwind,Scott DeAngelis,3,6,Tyler Kozelka,13,300003000,rf,NA,1b,cf,lf,ss,c,3b,dh,2b,Sean Raisch, 80 and windy,Dermody
110,"Mar 07, 2010",coeaur1,1,Amedei,NA,Wilson,Wellner,Williamson,Anklam,Singraber,Gliffe,Mackey,Mulvaney,2,10,Hernandez,16,121600X,2b,NA,ss,cf,c,dh,rf,1b,3b,lf,Salazar,aurora university,Aurora University,Cody Raisch,,7.0,Y,,"Lake Myrtle, Fla. (Lake Myrtle Field)",3 p.m.   ,2:20   ,,"coe college
",Coe College,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,Spencer Sobba,Nick Robertson,Scott DeAngelis,4,4,Ryan Rayhill,11,1012000,cf,NA,rf,1b,dh,ss,c,3b,lf,2b,Cody Raisch, 65 and Sunny,Salazar
,"Mar 27, 2010",lutsim2,1,Corey Rasmussen,NA,Dave Johnson,Scott Ethell,Brad Agan,Colton Calvert,Justin Svehla,Grant Thomas,Zach Smith,Tyler Pawletzki,0,5,Paul Brown,11,002030X,cf,NA,ss,3b,dh,rf,1b,c,2b,lf,Clint Rhodes,"simpson college
",Simpson College,Cody Hyland,,7.0,Y,,"Indianola, Iowa (McBride Field)",12:12   ,1:39   ,HP: JP Richardson  1B: Ricardo Alverio,"luther college
",Luther College,Jeff Riddle,NA,Chris Reynolds,Ben Schott,Mark Weber,Zack Topping,Joe Thompson,Ryan Bahnemann,Mitchel Obey,Steve Beckman,2,2,Jerrod Torkelson,10,0010100,2b,NA,cf,1b,dh,c,rf,3b,lf,ss,Cody Hyland," Cloudy, 46; Wind ESE at 14",Clint Rhodes
64,"Mar 07, 2010",warsju1,1,Collin Frampton,NA,Danny Rose,Patrick Grau,Drew Yoder,Ben Roemmich,Nate Lahr,Scott Benson,Jacob Miksell,Steve Chamberlin,0,4,Billy Schmitt,6,130000X,dh,NA,ss,cf,1b,rf,lf,3b,c,2b,Billy Schmitt,"wartburg college
",Wartburg College,B. Kramer,,7.0,Y,,"Chandler, Ariz. (Snedigar 1)",8:54 am   ,1:42   ,,saint john's univ.,Saint John's Univ.,M. Boys,NA,Henkemeyer,B. Marsnik,M. Butorac,E. Smith,A. Gurbada,B. Skluzacek,N. Jimenez,J. Eiden,1,3,B. Kramer,8,0300000,cf,NA,1b,3b,ss,dh,lf,c,rf,2b,B. Kramer,,Billy Schmitt
109,"Apr 09, 2010",lorsim1,,Corey Rasmussen,NA,Zach Smith,Dave Johnson,Scott Ethell,Colton Calvert,Drew Yarkosky,Bobby Bieniek,Justin Svehla,Tyler Crandell,4,20,Chris Dorff,16,83260010X,cf,NA,2b,ss,3b,rf,c,dh,1b,lf,Kyle Hanna,"simpson college
",Simpson College,Kyler Laurie,,9.0,Y,,"Indianola, Iowa (McBride Field)",6:07 pm   ,3:18   ,HP: Heath Banks  1B: Patrick McIhon,"loras college
",Loras College,Ben Kuebel,NA,Clay Henricksen,John Schroeder,BJ Juergens,Calvin Rea,Kyle Barton,Kyle Soeder,Austin Brown,Mike Canevello,8,15,Ben Cottrell,17,073200012,3b,NA,dh,c,1b,lf,2b,rf,cf,ss,Kyler Laurie," Sunny, 72; Wind SSW at 16-22",Jose Rodriguez
127,"Mar 31, 2010",corgrn,,Matt Pfister,NA,David Bartine,Matthew Shimanovsky,Ryan Clausen,Zach Rogers,Ryan Fincham,J.T. Pells,Andy Krekel,Matthew Bliven,6,12,David Bartine,17,011140140,lf,NA,rf/p,2b,1b,3b,cf,dh,c,ss,Adam Harrington,"cornell college
",Cornell College,Justin Brown,,9.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",1:04 PM   ,3:04   ,HP: Todd Gilmore  2B: Joe Saldiva,"grinnell college
",Grinnell College,Takabuki,NA,Goldfien,Roder,Nodzenski,Suryn,Pierce,Skelly,Fletcher,Sollo,4,19,Platt,22,010523440,2b,NA,ss,rf,c,lf,dh,cf,1b,3b,Peconga,,Ormond
101,"Mar 03, 2010",warsto1,1,C. Jones,NA,E. Klefsaas,Tyler Jones,Sam Baltes,L. Peterson,Dan Lee,Andy Bartz,Sean Dube,Brady Sand,2,5,Ben Hughes,7,031001X,cf,NA,2b,c,1b,rf,dh,lf,3b,ss,Ben Hughes,"st. olaf college
",St. Olaf College,Billy Schmitt,,7.0,Y,,"Minneapolis, Minn. (Mall of America Fld.)",10 p.m.   ,12:05 am   ,HP: Tom Hoetz  1B: Kenny Leagner  3B: Ken Seargent,"wartburg college
",Wartburg College,Collin Frampton,NA,Danny Rose,Patrick Grau,Drew Yoder,Ben Roemmich,Nate Lahr,Scott Benson,Jacob Miksell,Steve Chamberlin,0,3,Nate Rost,3,2010000,dh,NA,ss,cf,1b,rf,lf,3b,c,2b,Billy Schmitt, Indoors,Ben Hughes
72,2-27-10,coewusl1,1,Rogalski,NA,"Midkiff, R.",Bayer,Vom Brack,Noon,Skinner,Oman,Davis,Gleicher,1,3,Hrovat,4,210000X,cf,NA,2b,dh,lf,c,1b,rf,3b,ss,Rogoff,washington-st. louis,Washington-St. Louis,Cody Raisch,,7.0,Y,,"St. Louis, Mo. (Kelly Field)",12 p.m.   ,2:23   ,HP: John Huffman  1B: Jim Fetsch,"coe college
",Coe College,Nick Stein,NA,Adam Nisenson,Pat Richmond,Ryan Schisler,Ryan Velvick,Kevin Schuver,Spencer Sobba,Nick McKenzie,Scott DeAngelis,1,1,Cody Raisch,4,0001000,cf,NA,rf,1b,dh,ss,c,3b,lf,2b,Cody Raisch, Sunny and cold,Rogoff
100,"Apr 13, 2010",cencoe3,2,Mike Furlong,NA,Ben Tressel,Jarred Lackey,Ryan Allison,Anthony Miller,Caleb Rangel,Josh Stanton,Jason Hassman,Allen Mann,1,4,D.J. Glasgow,6,11000011,ss,NA,2b,rf,lf,3b,dh,c,1b,cf,Doug Eisenman,"central college
",Central College,Sean Raisch,,8.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3:25 pm   ,2:15   ,HP: Matt Bedeaux  1B: Patrick McIlhon,"coe college
",Coe College,Nick Stein,NA,Ryan Velvick,Pat Richmond,Ryan Schisler,Kevin Schuver,Adam Nisenson,John Logan,Kaileb Armbruster,Scott DeAngelis,2,3,Sean Raisch,4,10101000,cf,NA,ss,1b,lf,c,rf,dh,3b,2b,Cody Raisch,,D.J. Glasgow
