attendance,date,game_id,game_number,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,winning_pitcher
300,"Apr 14, 2004",coeuiu1,1,Weston Burkholder,Jacob Naumann,Tony Chavez,Scott Perkins,Anthony Aversano,Scott Mason,Brad Baker,Brian Crane,Dave Manion,0,11,Justin Eichelberger,11,100721X,cf,2b,3b,rf,lf,dh,c,ss,1b,Justin Eichelberger,upper iowa univ.,Upper Iowa Univ.,Hunt (1-2),,7.0,Y,,"Fayette, Iowa (Robertson Woods)",12:58   ,1:55   ,,"coe college
",Coe College,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Josh Schauf,Ryan Smuck,3,2,Brandon Hunt,11,0002000,cf,dh,2b/ss,3b,rf,1b,lf,c,ss,Brandon Hunt,Eichelberger (5-5)
92,"Apr 03, 2004",dbqbvu2,2,Joe Poole,Brian Ricken,Ben Lickteig,Mike Soenen,Derek Fink,Adam Hardie,Kent Bass,Cory Kennedy,Dan Nuehring,3,6,Adam Rath,10,003000111,rf,ss,cf,p,3b,1b,lf,c,2b,Mike Soenen,"buena vista university
",Buena Vista Univ.,O'Heron,BVU opens IIAC play 2-0.,9.0,Y,,"Storm Lake, Iowa (SLHS)",3:26   ,2:15   ,,"univ, of dubuque","Univ, of Dubuque",Keith Bernard,Justin Shepard,Travis Lyons,Jimmy Hudson,Joe Hapanionek,Jeremy Rannals,Cole Lyons,Nathan Mozena,Mark Becker,3,5,Ezra O'Heron,7,002101010,ss,c,cf,dh,1b,rf,3b,2b,lf,Joshua Knoll,Rath
198,"May 01, 2004",lorlut1,1,David Zelinskas,Neil Theisen,John Jaeger,Brad Paulsrud,Kyle Schroeder,Michael Schmalfeldt,Matt Cessna,Steve Lunn,Brock Reed,1,7,John Jaeger,9,102022X,ss,2b,3b,1b,c,dh,lf,rf,cf,Kyle Pearson,"luther college
",Luther College,Meyer,,7.0,Y,Jaeger,Luther College,  ,1:55   ,,"loras college
",Loras College,Tom Andrews,Bobby Bibeau,Ryan Von Haden,Chet Medinger,Eric Gold,Ryan Bender,Matt Mausser,Dustin Roth,AJ Sagen,2,3,Tim Cundiff,6,0011001,rf,2b,dh,cf,1b,lf,3b,ss,c,Aaron Meyer,Pearson
,3/5/03,dbqgmc1,,Jeremy Rannals,Justin Shepard,Tim Griffith,Joe Hapanionek,Travis Lyons,Cole Lyons,Nathan Mozena,Mark Becker,Keith Bernard,0,22,Ben Blair,15,(10)(11)10X,rf,c,dh,1b,cf,3b,2b,lf,ss,Tim Kinney,"university of dubuque
",Univ. of Dubuque,FOLEY (),,5.0,Y,,"Clearwater,FL (Jack Russell)",  ,  ,,"gwynedd-mercy
",Gwynedd-Mercy,DROZDOWSKI,DARBROWSKI,KRIMM,WILLAVER,DROZDOWSKII,CORKERY,SEIFFERT,DIMENNA,CAPPELLA,3,2,FOLEY,5,00101,1b,ss,rf,dh,lf,3b,c,cf,2b,FOLEY,Kinney (2-0)
150,"Apr. 8, 2004",uiusim1,1,Grant Fjetland,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,3,6,AJ Simmons,9,113100X,2b,rf,3b,dh,c,1b,lf,ss,cf,Wade Samo,"simpson college
",Simpson College,Bowling (1-4),,7.0,Y,Simmons (1),"Indianola, IA (McBride Field)",1:11 pm   ,1:45   ,HP: Rod Berg  1B: Neils Johnson,upper iowa univ.,Upper Iowa Univ.,Weston Burkholder,Jacob Naumann,Tony Chavez,Brad Baker,Anthony Aversano,Scott Mason,Adam Sires,Brian Crane,Dave Manion,1,3,Brandon Bowling,8,0100011,rf,2b,3b,dh,lf,c,cf,ss,1b,Brandon Bowling,Samo (1-2)
,"Mar 20, 2004",coeeur2,2,J. Bassett,L. Hrdlicka,B. Neal,R. Del Olmo,K. Lutz,J. Spang,E. Joop,M. Hewitt,S. McGuire,1,17,A. Craig,12,11012723,ss,2b,lf,cf,dh,c,1b,3b,rf,A. Craig,eureka (il),Eureka (IL),,,8.0,Y,Larson,Eureka College,2 p.m.   ,  ,,"coe college
",Coe College,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Josh Schauf,Ryan Smuck,7,16,Chris Larson,14,0102(10)012,cf,dh,2b,3b,rf,1b,lf,c,ss,Steve James,A
80,03-31-04,auglor,,Ryan Bender,Bobby Bibeau,Tom Andrews,Ryan Von Haden,Dustin Roth,Eric Gold,Aaron Becker,Jesse Freiberger,Brad Hingtgen,2,4,Aaron Meyer,7,000111010,cf,2b,3b,lf,ss,dh,1b,rf,c,Matt Mausser,"loras college
",Loras,Mausser,,9.0,Y,,"Dubuque, Iowa (Petrakis Park)",2:00 pm   ,2:35   ,HP: Dennis Schroeder  1B: Randy Montgomery,augustana (ill.),Augustana (Ill.),"Acosta, Jorg","Vroman, Jake","Phillips, Br","Olson, Kyl","Miguel, Aaro","Hand, Jon","Nelson, Chri","Cruse, Joe","Boster, Eric",1,10,"Eddy, Jim",12,210200041,ss,cf,rf,dh,1b,c,2b,3b,lf,"Brunner, Jer","Brunner, Jer"
200,"May 4, 2004",simnew2,2,"Kantor, T.","Trausch, R.","Replogle, J.","Hesser, K.","Retzlaff, J.","Hurrell, P.","Swierczek,J.","Odvody, A.","Cameron, R.",4,5,"Kantor, T",7,2003000,cf,lf,1b,3b,c,dh,rf,ss,2b,"Reyes, J","nebraska wesleyan university
",Nebraska Wesleyan,"Harth, J",,7.0,Y,,"Lincoln, NE (Neb. Wesleyan Field)",3:20 PM   ,2:30   ,,"simpson college
",Simpson College,Grant Fjetland,Troy Hatten,Dan Rieck,Joey Young,Mike Donnenwerth,James Brown,Chris Beall,Chris Cyronek,Dusty Kain,1,7,Josh August,15,2030110,2b,rf,c,dh,3b,lf,1b,ss,cf,Chad Scieszinski,Beavers (1-2)
,"Mar 08, 2004",cpeupb1,1,Heinrich,Schoening,Briskar,Snyder,Lentz,Brown,Trietley,Harshbarger,Smock,4,6,Eichenlaub,9,0012012,ss,1b,lf,dh,3b,c,2b,rf,cf,Eichenlaub,pitt-bradford,Pitt-Bradford,Eichenlaub (),,7.0,Y,,"Clear Water, Fla (Invitational)",12 p.m.   ,  ,,"coe college
",Coe College,Eric Hemesath,Travis Wiltgen,Tim Higgins,Jon Schroeder,Grant Lodden,Andrew Roder,Justin Maxwell,Ryan Smuck,Chad Osler,2,14,Chris Adair,13,1112630,lf,cf,ss,rf,dh,c,3b,2b,1b,Mitch Bockenstedt,Bockenstedt (1-0)
112,"Apr 08, 2004",corcoe1,1,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Josh Schauf,Ryan Smuck,1,3,Mitch Bockenstedt,8,012000X,cf,dh,2b,3b,rf,1b,lf,c,ss,Mitch Bockenstedt,"coe college
",Coe College,Rosenberg (),,7.0,Y,,"Cedar Rapids, IA (Xavier High School)",3:30 pm   ,1:45   ,,"cornell college
",Cornell College,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Tom Mager,Adam Hadenfeldt,2,1,Ryan Rosenberg,6,0000010,cf,ss,3b,c,1b,rf,2b,dh,lf,Ryan Rosenberg,Bockenstedt (6-0)
210,"May 09, 2004",wardbq1,,Keith Bernard,Cole Lyons,Joe Hapanionek,Travis Lyons,Justin Shepard,Nathan Mozena,Mark Becker,Jason Crane,Jarred Koos,1,5,Joshua Knoll,14,0001310,ss,dh,1b,cf,c,2b,lf,3b,rf,Adam Busch,"university of dubuque
",Univ. of Dubuque,Busch,,7.0,Y,Larsen,"Dubuque, IA (Chlapaty Field)",  ,  ,,"wartburg college
",Wartburg College,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Winter,Brian Pins,Chris Robertson,Casey Toops,0,8,Ash Larsen,12,0014300,lf,cf,1b,c,rf,3b,ss,dh,2b,Ryan Moorman,Moorman
150,"May 15, 2004",corcoe-,,Travis Wiltgen,Eric Hemesath,Chad Kramer,Tim Higgins,Will Renner,Jon Schroeder,Josh Schauf,Justin Maxwell,Nathan Dlouhy,2,13,Matt Repa,16,60400012X,cf,lf,dh,ss,1b,rf,c,2b,3b,Steve James,"coe college
",Coe College,Cleary (1-3),,9.0,Y,,"Cedar Rapids, IA (Veterans Memorial)",4 p.m.   ,2:22   ,HP: Steve Schroeder  1B: Todd Hoffstatt,"cornell college
",Cornell College,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Kevin Moses,Adam Hadenfeldt,4,4,Ryan Williams,11,100102000,cf,ss,3b,c,dh,rf,2b,1b,lf,Dan Cleary,James (4-4)
85,"Apr 07, 2004",cengra2,2,Kerr,Coccia,Burnell,Vernon,Betancourt,Belanger,Moe,Fedorowich,Proctor,0,12,Anderson,16,021504X,rf,2b,ss,dh,cf,lf,3b,1b,c,Riley,graceland,Graceland,Ludwig,,7.0,Y,,"Lamoni, Iowa",3 pm   ,4:30   ,,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Josh Sandin,Brett Delaney,Tom Sheehan,Matt Murphy,2,4,Austin DeHoogh,8,0101200,2b,cf,c,lf,ss,dh,rf,1b,3b,Tanner Ludwig,Riley
50,"Mar.11, 2004",simsus,,Troy Hatten,Dusty Kain,Chris Beall,Mike Donnenwerth,Dan Rieck,Joey Young,Chris Cyronek,Brett Murphy,Grant Fjetland,3,8,Mike Donnenwerth,13,0011240,rf,cf,1b,3b,dh,lf,ss,c,2b,David Isaacson,"simpson college
",Simpson College,Donnenwerth (0-1),,7.0,Y,,"Ft. Pierce, FL (Norwood Complex)",3 p.m.   ,1:50   ,,susquehanna univ.,Susquehanna Univ.,Spatz,Mothershed,Haile,Nyce,Nixon,Hess,Donlevie,Dick,Larson,2,9,Schmidt,13,0060012,cf,ss,c,3b,dh,rf,1b,2b,lf,Martin,Schmidt (1-0)
100,02-29-04,lorjun2,2,Chet Medinger,Bobby Bibeau,Tom Andrews,Ryan Von Haden,Aaron Meyer,Eric Gold,Dustin Roth,Jeff Plasschaert,Brad Hingtgen,2,5,Brent Poffenbarger,9,2100011,cf,2b,3b,rf,dh,1b,ss,lf,c,Matt Mausser,"loras college
",Loras,Mausser,,7.0,Y,,"Clearwater, Fla. (Jack Russell Stadium)",12:00pm   ,2:00   ,,juniata (penn.),Juniata (Penn.),Beaver,Saintz,Leonard,Goedkoop,Camberg,Garner,Sternberg,Hake,Hockenberry,0,15,Hatten,16,2242023,2b,rf,3b,1b,dh,lf,c,ss,cf,O'Donnell,Bidenbaugh
80,"Apr 13, 2004",bvudor2,,Zomer,Lane,VanMaanen,Haan,VanWyk,Vandenbosch,Boer,Anderson,Hilt,0,6,Graydanns,8,0201021,cf,ss,lf,1b,c,rf,3b,dh,2b,Goodyk,dordt college,Dordt College,Graydanns,,7.0,Y,Tibbets,Sioux Center,4:00 pm   ,1:45   ,,"buena vista university
",Buena Vista Univ.,Joe Poole,Brian Ricken,Ben Lickteig,Mike Soenen,Derek Fink,Matt Reichle,Justin Burns,Kent Bass,Cory Kennedy,1,7,Cody Tibbets,7,1030012,cf,ss,1b,lf,2b,3b,dh,rf,c,Jeremiah Knutzen,Rath
,Mar. 15,lutnec1,1,David Zelinskas,Matt Cessna,John Jaeger,Steve Lunn,Kyle Pearson,Michael Schmalfeldt,Neil Theisen,Kyle Schroeder,Brock Reed,2,18,Brad Paulsrud,24,2226204,ss,lf,3b,rf,1b,dh,2b,c,cf,Brad Paulsrud,"luther college
",Luther College,Porter (),,7.0,Y,,"Ft. Meyers, FL",  ,  ,,new england college,New England College,Pabst,Leo,Merz,Lane,Rossetti,Denlow,Lang,Porter,Fodaski,1,1,Lane,8,0000100,ss,lf,1b,cf,3b,rf,c,p,2b,Porter,Paulsrud (1-0)
75,2/29/04,dbqcmc,,Eckhoff,Klabo,Kangas,Ry.Hebrink,Schumacher,Esala,Weiss,Worthington,Bergeson,1,5,Romsa,5,020012X,2b,lf,c,1b,3b,ss,rf,cf,dh,Romsa,concordia-mn,Concordia-MN,"Rannals, Ja",,7.0,Y,,"Tampa, FL (Florida College)",3:00 pm   ,5:30   ,,"university of dubuque
",Univ. of Dubuque,Travis Lyons,Keith Bernard,Justin Shepard,Joe Hapanionek,Jeremy Rannals,Tim Griffith,Cole Lyons,Jimmy Hudson,Jason Crane,1,3,Jamey Rannals,6,2001000,cf,2b,c,1b,lf,rf,3b,dh,ss,Adam Busch,Romsa
80,"Mar 06, 2004",warric,,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Tito Romero,Brian Pins,Chris Robertson,Aaron Port,Patrick Henderson,3,14,Charlie Colvin,17,316112X,1b,2b,dh,c,lf,rf,ss,3b,cf,Matt Scherbring,"wartburg college
",Wartburg College,White,,7.0,Y,,"Clearwater, Fla.",  ,  ,,rhode island college,Rhode Island College,De La Cruz,Dusablon,Higgins,Gibree,Kelly,Brannon,Naylor,Trupiano,Perez,4,8,Taraska,10,1020050,ss,cf,lf,1b,c,dh,rf,3b,2b,White,Scherbring
67,"Apr 29, 2004",corcoe,,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Jon Schroeder,Will Renner,Nathan Dlouhy,Josh Schauf,Ryan Smuck,4,15,Brandon Hunt,18,81000231X,lf,cf,2b,dh,rf,1b,3b,c,ss,Tom Hauck,"coe college
",Coe College,Vaughan (2-2),,9.0,Y,Hunt (2),"Cedar Rapids, IA (Xavier High School)",6 p.m.   ,3:00   ,,"cornell college
",Cornell College,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Drew Simonis,Justin Mashburn,Kevin Moses,Joey Campanelli,Adam Hadenfeldt,3,9,Adam Hadenfeldt,10,030010014,cf,ss,3b,c,rf,2b,1b,dh,lf,Brian Vaughan,Hauck (3-4)
85,"Apr 06, 2004",guswar2,,Chris Winter,Brian Pins,Joel Reynolds,Brian Greiner,Caleb Klein,Brandon Steinbrecher,Rick Hillard,Chris Robertson,Mark Numedahl,7,6,Matt Motsenbocker,15,0050010,1b,cf,ss,c,rf,dh,lf,3b,2b,Grant Finley,"wartburg college
",Wartburg College,Finley (0-1),,7.0,Y,,"Waverly, IA (Hertel Field)",4:30 p.m   ,2:30   ,,"gustavus adolphus
",Gustavus Adolphus,Rogness,Konicek,Sherer,A. Larson,T. Larson,Madson,Schmidt,Vrieze,Holman,1,13,Barron,15,0252040,2b,rf,1b,cf,3b,ss,dh,lf,c,Petrash,Petrash (2-0)
,"Mar 11, 2004",coedre2,2,Cyriaz,Dinkel,Read,Henrikson,Cardinale,Cocuzza,Caracciolo,Mason,Haff,0,5,Klutsarits,11,0001211,cf,3b,ss,rf,dh,1b,lf,c,2b,Klutsarits,drew univ. (nj),Drew Univ. (NJ),Klutsarits (),,7.0,Y,,"Clear Water, FL (Invitational)",11 a.m.   ,  ,,"coe college
",Coe College,Eric Hemesath,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Josh Schauf,Ryan Smuck,Justin Maxwell,1,8,Quince Springer,11,2120300,lf,dh,2b,1b,cf,rf,c,ss,3b,Steve James,James (2-0)
100,"Apr 10, 2004",cencor1,1,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Tom Mager,Adam Hadenfeldt,5,13,Ryan Williams,15,003550X,cf,ss,3b,c,1b,rf,2b,dh,lf,Eric Melander,"cornell college
",Cornell College,Doudna (),,7.0,Y,Williams (5),"Mount Vernon, Iowa (Ash Park Field)",1:05 pm   ,1:57   ,HP: Jim Fascher  1B: Paul Keitel,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Kody Wohlers,Tom Sheehan,Austin DeHoogh,Matt Murphy,2,10,Austin DeHoogh,12,5202100,2b,rf,1b,lf,ss,c,dh,cf,3b,Chris Borgman,Vaughan (2-0)
55,"Apr 25, 2004",corwar2,,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Winter,Brian Pins,Chris Robertson,Casey Toops,1,13,Grant Finley,17,145300X,lf,cf,1b,c,rf,3b,dh,ss,2b,Matt Scherbring,"wartburg college
",Wartburg College,Vaughan (2-1),,7.0,Y,,"Waverly, IA (Hertel Field)",4:45 pm   ,1:43   ,HP: Tom Galbraith  1B: Mike Gan,"cornell college
",Cornell College,Pat Block,Justin Mashburn,Danny Love,Todd Reichart,Ricky Legree,Adam Hadenfeldt,Drew Simonis,Kevin Moses,Joey Campanelli,2,0,Ryan Williams,2,0000000,cf,2b,ss,dh,3b,lf,rf,1b,c,Brian Vaughan,Scherbring (7-2)
300,"May 8, 2004",bvusim2,2,Grant Fjetland,Troy Hatten,Dan Rieck,Joey Young,Mike Donnenwerth,James Brown,Chris Beall,Chris Cyronek,Dusty Kain,2,7,Terry Beavers,12,050200X,2b,rf,c,dh,3b,lf,1b,ss,cf,JD Hews,"simpson college
",Simpson College,Rath (4-2),,7.0,Y,,"Indianola, IA (McBride Field)",3:36 pm   ,1:51   ,HP: Joe Nelson  1B: Joey Townsell,"buena vista university
",Buena Vista Univ.,Brian Ricken,Joe Poole,Ben Lickteig,Mike Soenen,Matt Reichle,Derek Fink,Kent Bass,Cory Kennedy,Dan Nuehring,2,4,Cody Tibbets,8,1000012,ss,cf,1b,rf,dh,3b,lf,c,2b,Adam Rath,Hews (4-2)
,Mar. 18,lutags1,1,David Zelinskas,Matt Cessna,John Jaeger,Steve Lunn,Brad Paulsrud,Michael Schmalfeldt,Kyle Pearson,Neil Theisen,Brock Reed,0,1,Justin Patnode,5,0000010,ss,lf,3b,rf,1b,c,dh,2b,cf,Justin Patnode,"luther college
",Luther College,Patnode,,7.0,Y,,"Ft. Meyers, FL",  ,  ,,augsburg college,Augsburg College,Schreier,Nelson,Nash,Deden,Ginther,Kozitza,Haehn,Johnson,Bauer,2,2,Ginther,5,0100001,cf,2b,1b,c,p,lf,rf,ss,3b,Ginther,Ginther
60,"Mar 24, 2004",bvuber1,,Joe Poole,Brian Ricken,Ben Lickteig,Matt Reichle,Mike Soenen,Adam Hardie,Derek Fink,Justin Burns,Justin Poole,0,4,Michael Barta,7,2110000,cf,ss,lf,3b,rf,1b,2b,dh,c,Ryan Brock,"buena vista university
",Buena Vista Univ.,Brock,,7.0,Y,Simmons,"Chattanooga, TN",1:00   ,2:04   ,,berry college,Berry College,Hubier,Norris,Driskill,Coats,Karr,Cash,Hall,Ferenchick,Hopper,0,7,Simmons,16,0400120,c,rf,ss,1b,lf,dh,3b,2b,cf,Cameron,Cameron
100,"May 08, 2004",coruiu2,2,Weston Burkholder,Dave Manion,Tony Chavez,Scott Perkins,Brad Baker,Curt Shulte,Jacob Naumann,Mike Croteau,Brian Crane,2,3,Justin Eichelberger,6,100110X,cf,1b,3b,rf,c,lf,2b,dh,ss,Justin Eichelberger,upper iowa univ.,Upper Iowa Univ.,Cleary (1-2),,7.0,Y,,"Fayette, Iowa (Robertson Woods)",3:05 pm   ,1:50   ,,"cornell college
",Cornell College,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Kevin Moses,Adam Hadenfeldt,1,1,Ryan Williams,4,0000100,cf,ss,3b,c,dh,rf,2b,1b,lf,Dan Cleary,Eichelberger (7-7)
100,"May 14, 2004",simcen-,,Grant Fjetland,Troy Hatten,Dan Rieck,Joey Young,Mike Donnenwerth,Chris Beall,Chris Cyronek,Brett Murphy,Dusty Kain,6,10,Casey Graham,14,20203030X,2b,rf,c,lf/1b,dh,3b,ss,1b,cf,Casey Graham,"simpson college
",Simpson College,Rohach (6-3),,9.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",4:25 pm   ,2:11   ,HP: Mike Gansemer  1B: Dennis Schroed,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Matt Murphy,Josh Sandin,Austin DeHoogh,Kody Wohlers,0,6,Nicholas DePenning,7,000123000,2b,rf,1b,lf,ss,3b,dh,cf,c,Matt Rohach,Graham (5-1)
100,"Apr 04, 2004",gricoe2,2,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Justin Maxwell,Josh Schauf,2,8,Jeremiah Tacker,10,0130211,cf,dh,ss,3b,rf,1b,lf,2b,c,Steve James,"coe college
",Coe College,Ramirez (),,7.0,Y,,"Cedar Rapids, IA (Xavier High School)",3:20   ,2:10   ,,"grinnell college
",Grinnell College,Villa,Leo,Teeters,Martin,Byrne,Ramirez,Gomez,Allison,Colver,1,7,Martin,6,2000014,cf,lf,1b,dh,ss,rf,3b,c,2b,Henry,Tacker (1-0)
100,"May 21, 2004",simcr,,"Meier, John","Mallon, Kyle","Husing, Adam","Hallock, Jus","Nelson, Dave","McCulley, R","Huven, Mike","Wuis, David","Even, Warren",3,9,"Long, Brian",12,200213001,cf,dh,2b,3b,lf,rf,1b,c,ss,"Kamis, Glenn","carthage
",Carthage,"Kamis, Glenn (6-3)",NCAA Division III Regional at Illinois WesleyanDan Reick of Simpson had 34 game hitting streak ended,9.0,Y,August (3),"Bloomington, Ill. (Horenberger Field)",  ,3:40   ,HP: Mark Garber  1B: Paul Keitel  2B: Bill Wilson  3B: Terry Taylo,"simpson college
",Simpson,Grant Fjetland,Troy Hatten,Dan Rieck,Joey Young,Mike Donnenwerth,Chris Beall,Chris Cyronek,Brett Murphy,James Brown,3,15,Josh August,14,600310032,2b,cf,3b,lf,dh,1b,ss,c,rf,JD Hews,Hews (6-2)
,"Mar 09, 2004",coestj1,1,Exley,Lister,Muniz,Leeman,Doughty,Corcoran,Prunier,Laviolette,Clapp,1,5,Cutter,8,100112X,rf,lf,1b,dh,ss,cf,c,2b,3b,Cutter,saint joseph's (me),Saint Joseph's (ME),Larson,,7.0,Y,,"Clear Water, FL (Invitational)",12 p.m.   ,  ,,"coe college
",Coe College,Eric Hemesath,Travis Wiltgen,Tim Higgins,Jon Schroeder,Grant Lodden,Will Renner,Josh Schauf,Ryan Smuck,Justin Maxwell,2,3,Chris Larson,6,1000002,lf,cf,2b,rf,dh,1b,c,ss,3b,Chris Larson,Cutter
70,"Mar 30, 2004",warfra2,,Lozano,Gosnell,Miller,R. Harynuk,J. Harynuk,Farrell,Phillips,Wolke,Kent,2,2,Borgeson,4,0000020,cf,1b,c,rf,2b,ss,dh,3b,lf,Borgeson,franciscan college,Franciscan College,Borgeson (),,7.0,Y,,"Camanche, IA (Camanche HS)",  ,  ,,"wartburg college
",Wartburg College,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Chris Robertson,Brian Pins,Aaron Port,0,8,Ash Larsen,11,1400201,1b,2b,ss,c,lf,dh,3b,rf,cf,Charlie Colvin,Colvin (2-2)
125,"Apr 04, 2004",maclut2,,David Zelinskas,Kyle Schroeder,John Jaeger,Brad Paulsrud,Steve Lunn,Neil Theisen,Kyle Pearson,Spencer Jones,Brock Reed,3,9,Justin Patnode,12,002700X,ss,c,dh,1b,rf,2b,3b,cf,lf,Justin Patnode,"luther college
",Luther College,Tanzman,,7.0,Y,,"Decorah, IA (Luther College)",4:00   ,2:00   ,,macalester college,Macalester College,Merrill,Papalia,Brettingen,Odegaard,Wedwick,Combs,Palmer-Klein,Percival,Polglase,2,7,Seely,10,2200030,lf,ss,2b,cf,3b,dh,1b,rf,c,Derrington,Patnode
75,"Mar 25, 2004",cenkno,,Briggs,Magruder,Neagle,Fox,Jasper,Hall,Hoosen,Switzer,Sherman,3,13,McGinn,14,23241001X,rf,ss,lf,3b,2b,dh,1b,c,cf,Barnes,"knox college
",Knox College,Patterson (1-1),,9.0,Y,McGinn (1),"Galesburg, IL (Blodgett Field)",2:30   ,2:30   ,,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Tom Sheehan,Kody Wohlers,Josh Sandin,Casey Olney,3,10,Jon Doudna,12,600010030,2b,cf,1b,lf,ss,dh,c,rf,3b,Kent Patterson,Pauley (2-1)
300,"Apr 27, 2004",cenuiu1,1,Weston Burkholder,Curt Shulte,Tony Chavez,Scott Perkins,Scott Mason,Brad Baker,Adam Sires,Brian Crane,Dave Manion,3,22,Joey Witte,18,484006X,rf,2b,3b,lf,c,dh,cf,ss,1b,Joey Witte,upper iowa univ.,Upper Iowa Univ.,Ludwig (3-2),,7.0,Y,,"Fayette, Iowa (Robertson Woods)",1:00   ,2:10   ,,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Matt Murphy,Tom Sheehan,Austin DeHoogh,Kody Wohlers,1,15,Gavin Mitchell,16,4100343,2b,rf,dh,lf,ss,3b,1b,cf,c,Tanner Ludwig,Witte (4-3)
85,"Mar 27, 2004",wmpcen2,2,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Kody Wohlers,Tom Sheehan,Austin DeHoogh,Matt Murphy,0,1,Matt Rohach,1,0000001,2b,rf,1b,lf,ss,c,dh,cf,3b,Matt Rohach,"central college
",Central College,Galindo (3-1),,7.0,Y,,"Pella, Iowa (Kuyper Field)",2:45   ,2:00   ,HP: Heath Banks  1B: ROd Berg,william penn univ.,William Penn Univ.,Brunnelle,Cortez,Romero,Flores,Holstad,McGregor,Matsumoto,Eilers,Mell,2,0,Fridrich,5,0000000,ss,2b,cf,3b,rf,c,1b,dh,lf,Galindo,Rohach (2-1)
115,"Apr 25, 2004",lutcen1,1,Nate Landas,Casey Olney,Steve Gebhart,Shea Stamp,Pat Johnson,Kody Wohlers,Tom Sheehan,Josh Sandin,Brett Delaney,4,7,Gavin Mitchell,8,0230200,2b,3b,ss,cf,rf,c,1b,dh,lf,Austin DeHoogh,"central college
",Central College,Mitchell (2-3),,7.0,Y,,"Pella, Iowa (Kuyper Complex)",2 p.m.   ,2:00   ,HP: Nelson  1B: Bank,"luther college
",Luther College,David Zelinskas,Matt Cessna,John Jaeger,Brad Paulsrud,Kyle Schroeder,Steve Lunn,Kyle Pearson,Neil Theisen,Brock Reed,1,9,John Jaeger,8,3022002,ss,lf,3b,1b,c,rf,p,2b,cf,Kyle Pearson,Jaeger (4-1)
