attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
80,"Mar 30, 2011",lormon,,Mike Canevello,NA,Joe Walker,Calvin Rea,BJ Juergens,Austin Brown,Kyle Soeder,Clay Henricksen,Eric DeSousa,Mike Pudlo,1,3,Spencer Radabaugh,9,01200000X,rf,NA,2b,lf,1b,cf,dh,c,3b,ss,Ben Cottrell,"loras college
",Loras College,Kempel,,9.0,Y,,"Dubuque, IA (Petrakis Park)",3:30pm   ,2:10   ,,"monmouth college
",Monmouth College,Crandall,NA,Comstock,Ruyle,Johnson,Donnan,Higginson,Ulman,Young,Winkler,1,1,Skul,10,000000010,2b,NA,rf,3b,lf,1b,dh,ss,cf,c,Kempel, 45 DEGREES PARTLY SUNNY,Ben Cottrell
125,"Mar 12, 2011",bvunwu2,2,"DePriest, G",NA,"Thaut, J.J.","Lewis, T","Ostrom, J",Erb-Woods,"Kelly, B","Vrba, T","Honerman, M","Janata, J",0,3,"Schneider, M",9,000200010,2b,NA,rf,dh,ss,lf,1b,c,cf,3b,"Van Dyke, J","nebraska wesleyan university
",Nebraska Wesleyan,"Van Dyke, J",,9.0,Y,,"Lincoln, Neb. (NWU Field)",3:33 pm   ,2:40   ,HP: Frank Pecha  1B: Troy Solsaa,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Andy Compton,Ryan Scheetz,Tyler Case,Neil Eddie,Nick Schlecht,1,6,James Stone,12,110030001,ss,NA,3b,lf,dh,rf,1b,cf,c,2b,Ryan Wuebker,,Ryan Wuebker
108,"Mar 12, 2011",corben,,Zenawick,NA,Karakosta,Zust,Higgins,Holden,Hendricks,Loni,Gindville,Ortiz,2,8,Nowaczyk,10,01010051X,cf,NA,ss,1b,c,rf,lf,3b,dh,2b,Vucovich,benedictine,Benedictine,Adam Butler,,9.0,Y,,"St. Charles, Mo. (Lindenwood)",12:00 PM   ,2:30   ,,"cornell college
",Cornell College,Matt Pfister,NA,Andrew Patzke,Zach Rogers,Ryan Clausen,Ryan Nordtvedt,Milton Kurschner,Robert Carlson,Nick Norris,Jesse Searls,3,1,Charlie Muir,4,000001000,cf,NA,lf,3b,1b,c,ss,dh,rf,2b,Adam Butler,,Vucovich
480,"May 15, 2011",iiac10,,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Adam Nisenson,Kevin Schuver,Ryan Velvick,Kaileb Armbruster,Brennan Melloy,1,2,Tyler Hixson,5,000010010,2b,NA,rf,cf,p,1b,c,3b,lf,ss,Sean Raisch,"coe college
",Coe College,Dan Grosser,,9.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",12:00pm   ,1:54   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Joe Grote,Levi Montague,3,1,Brad Watson,5,000000001,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Dan Grosser,,Sean Raisch
100,"Mar 19, 2011",coemonm2,2,Crandall,NA,Comstock,Ruyle,Johnson,VanDusen,Donnan,Higginson,Gaither,Caruso,1,2,Mecagni,4,0001100,2b,NA,rf,3b,lf,ss/1b,1b,dh,c,cf,Milsteadt,"monmouth college
",Monmouth College,Milsteadt,,7.0,Y,,"Monmouth, Ill. (Glascow)",3:10   ,2:22   ,HP: Todd Franzen  1B: Kevin F,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Brennan Melloy,John Logan,Scott DeAngelis,3,14,Sean Raisch,21,0401360,rf,NA,1b,cf,lf,c,3b,ss,dh,2b,Kevin Baranowski,,Kevin Baranowski
179,"May 07, 2011",coesim3,2,Tyler Crandell,NA,Dave Johnson,Colton Calvert,Trent Svehla,Justin Svehla,Brad Agan,Zach Smith,Grant Thomas,Ethan Hale,0,0,Chris Dorff,5,0000000,cf,NA,ss,rf,lf,1b,3b,dh,c,2b,Chris Dorff,"simpson college
",Simpson College,Chris Dorff,,7.0,Y,,"Indianola, Iowa (McBride Field)",3:13 pm   ,1:20   ,HP: Rich Choponis  1B: Joe Nelson,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Kevin Schuver,Adam Nisenson,Ryan Velvick,John Logan,Brennan Melloy,1,1,Wade Morris,4,1000000,2b,NA,rf/cf,cf,lf,c,1b,3b,dh,ss,Wade Morris,,Wade Morris
90,"Apr 09, 2011",bvulut2,1,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Andy Compton,Neil Eddie,Dylan Colo,Tyler Case,3,7,Luke Probasco,7,106000X,ss,NA,3b,lf,dh,1b,rf,c,2b,cf,Luke Probasco,"buena vista university
",Buena Vista Univ.,Alex Byom,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",1:00pm   ,1:38   ,,"luther college
",Luther College,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Mitchel Obey,Jeff Rose,Kevin Bradley,Steve Beckman,Ian Fitzgerald,2,2,Danny Smith,3,2000000,2b,NA,rf,3b,1b,lf,dh,c,ss,cf,Alex Byom,,Luke Probasco
514,"Apr 06, 2011",coeiowa,,"Lee, Kurt",NA,McCool,McQuillan,Blaser,Keppler,Zeise,Niedbalski,Brand,Willis,0,14,Keppler,15,03400304X,ss,NA,3b,2b,dh,lf/1b,rf/lf,1b,c,cf,Sandquist,"university of iowa
",Iowa,Josh Gordon,,9.0,Y,,"Iowa City, IA (Duane Banks Field)",6:07 pm   ,2:30   ,HP: Jeff Freese  1B: Chris Oberbrockling  3B: Jay Wiechmann,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Mark Proust,Brennan Melloy,Scott DeAngelis,2,1,Jerry Ellendson,5,000100000,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Josh Gordon," 62, partly cloudy Light Breeze",Sandquist
200,"Mar 18, 2011",simdsund,,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Colton Calvert,Brad Agan,Zach Smith,Trent Svehla,Justin Svehla,Ethan Hale,2,5,Brett Crable,9,110300000,cf,NA,c,ss,rf,3b,dh,lf,1b,2b,Chris Dorff,"simpson college
",Simpson College,Chris Dorff,,9.0,Y,,"Chandler, Ariz. (Senidger Park)",3:30 pm   ,2:45   ,,dickinson state univ,Dickinson State Univ,Graham,NA,Gunderson,Park,Sandez,Carley,Setere,Zamira,Foran,Griffith,1,6,Santoyo,8,001401000,ss,NA,dh,3b,1b,rf,c,2b,lf,cf,Crossingham, 89 Sunny,Crossingham
50,"Mar 06, 2011",coeaur1,1,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Sean Raisch,Brennan Melloy,Scott DeAngelis,3,6,Wade Morris,10,211200X,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Wade Morris,"coe college
",Coe College,Sitterly,,7.0,Y,,"Lake Myrtle, Fla. (Lake Myrtle Field)",2:00 pm   ,  ,,"aurora
",Aurora,Amedei,NA,Wilson,Adams,VanAsdlen,Mackey,Davidson,Singraber,Kelly,Foley,1,1,Sitterly,3,1000000,2b,NA,ss,cf,1b,3b,lf,rf,c,dh,Sitterly,,Wade Morris
154,"Apr 30, 2011",lutsim2,1,Chris Reynolds,NA,Steve Beckman,Mitchel Obey,Joe Thompson,Ryan Bahnemann,Jordan Greenland,Chris Erikson,Jeff Rose,Kevin Bradley,1,1,Augie Lindmark,4,1000000,2b,NA,ss,cf,rf,3b,dh,1b,lf,c,Augie Lindmark,"luther college
",Luther College,Augie Lindmark,,7.0,Y,,"Decorah, Iowa (Luther College)",2:00 pm   ,1:48   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Colton Calvert,Justin Svehla,Brad Agan,Blake Heitmeier,Jake Barr,Ethan Hale,1,2,Chris Dorff,6,0010100,cf,NA,c,ss,rf,1b,dh,3b,lf,2b,Mike Huyser,,Mike Huyser
50,"Apr 01, 2011",lorsim1,,Mike Canevello,NA,Joe Walker,Calvin Rea,BJ Juergens,Austin Brown,Kyle Barton,Clay Henricksen,Spencer Radabaugh,Mike Pudlo,5,4,Eric Rife,8,200100010,rf,NA,2b,lf,1b,cf,dh,c,3b,ss,Jeremey Gerardy,"loras college
",Loras College,Jeremey Gerardy,,9.0,Y,,"Dubuque, Iowa (Petrakis Park)",6 PM   ,230   ,HP: Steve Schroeder  1B: Dennis Schroed,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Trent Svehla,Colton Calvert,Brad Agan,Zach Smith,Justin Svehla,Ethan Hale,1,9,Kyle Ruehle,15,100024002,cf,NA,c,ss,lf,rf,3b,dh,1b,2b,Chris Dorff," 40 degrees, wind in from RF 15",Chris Dorff
140,"Mar 20, 2011",warweb,,Stevenson,NA,Genna,Henke,Schaefer,Kienker,M. Moore,Shelton,Aaron,Gerace,0,2,Dooley,3,000100010,cf,NA,ss,1b,dh,rf,c,2b,3b,lf,Schneider,webster,Webster,Schneider,,9.0,Y,,"Saujet, IL (GCS Ballpark)",6:00   ,2:06   ,,"wartburg college
",Wartburg College,James Vega,NA,Ben Roemmich,Drew Yoder,Patrick Grau,Erik Rasmussen,Ryan Powers,Nate Rost,Ryan Doty,Levi Montague,0,3,Nate Rost,8,001000110,lf,NA,rf,1b,cf,dh,ss,c/p,2b,3b,Brad Watson, Sunny,Brad Watson
60,"Mar 19, 2011",lordyou1,1,Mike Canevello,NA,Clay Henricksen,Calvin Rea,BJ Juergens,Austin Brown,Kyle Barton,Joe Walker,Eric DeSousa,Mike Pudlo,0,18,Jake Norton,21,(13)20012X,rf,NA,c,lf,1b,cf,dh,2b,3b,ss,Ben Cottrell,"loras college
",Loras College,Pragle,,7.0,Y,,"Winter Haven, FL (Chain of Lakes #4)",1:30   ,2:00   ,,d'youville,D'Youville,Gladysz,NA,Christie,Gibbs,Shay,Glowish,Vokes,Anderson,Mohring,Zanghi,1,0,Shay,2,0000000,2b,NA,cf,1b,3b,dh,ss,lf,c,rf,Pragle," Sunny, 80",Ben Cottrell
208,"Mar 12, 2011",warsto1,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Nate Rost,Michael Schinstock,Levi Montague,Ryan Doty,2,4,Jake Wittman,7,0100003,rf,NA,lf,cf,dh,ss,c,1b,3b,2b,Brad Watson,"wartburg college
",Wartburg College,Brad Watson,,7.0,Y,,"Sauget, Ill. (GCS Ballpark)",11:57   ,1:57   ,,"st. olaf college
",St. Olaf College,Sam Maus,NA,Sean Dube,Andy Bartz,Adam Johnson,Erik Nelson,Schechenger,E. Klefsaas,Brady Sand,Nick Kulla,0,5,Joey Voss,10,0122000,ss,NA,dh,rf,1b,lf,c,cf,3b,2b,Ben Hughes,,Ben Hughes
,"Mar 12, 2011",lutrmus1,1,Roberts,NA,Morris,Moyer,Dayton,Novy,Govaia,Del Toro,Laygo,Sekardi,4,6,Moran,6,0130200,cf,NA,2b,ss,dh,rf,3b,c,1b,lf,Medina,robert morris univ.,Robert Morris Univ.,Medina,,7.0,Y,,"Jacksonville, Ill.",  ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Steve Beckman,Ryan Bahnemann,Mitchel Obey,Joe Thompson,Eric Pittman,Paul Ryan,Jeff Rose,Kevin Bradley,1,12,Jerrod Torkelson,11,002000(10),3b,NA,ss,1b,cf,rf,2b,dh,lf,c,Augie Lindmark,,Jerrod Torkelson
309,"Apr 10, 2011",coewusl1,1,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Kevin Schuver,Ryan Velvick,Mark Proust,Spencer Sobba,Scott DeAngelis,Brennan Melloy,4,3,Alex Korth,9,0010002,rf,NA,1b,cf,c,3b/2b,lf,dh,2b,ss,Rob Voges,#29 coe college,#29 Coe College,Rob Voges,,7.0,Y,,"Cedar Rapids, Iowa (Clark Field)",10:00 am   ,2:44   ,,"washington univ., mo","Washington Univ., Mo",Billig,NA,Davis,Rogalski,Skinner,May,Bayer,Noon,Bensussen,Ingell,1,8,Kenahan,12,4010102,ss,NA,3b,rf,1b,2b,lf,c,dh,cf,Merzel," 70 degrees, Winds S at 12 mph",Merzel
75,"Apr 11, 2011",cengrn,,Mike Furlong,NA,Sam Stetzel,Caleb Rangel,Jarred Lackey,Adam Ariola,Anthony Miller,Ryan Allison,Josh Stanton,Allen Mann,5,13,Bret Bell,12,512030200,ss,NA,cf,dh,rf,2b,3b,1b,c,lf,Michael Jontz,"central college
",Central College,Bret Bell,,9.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3:52 pm   ,3 hours   ,HP: Josh Mara  1B: Kevin Frost,"grinnell college
",Grinnell College,Davis,NA,Goldfien,Nodzenski,Skelly,Suryn,Blumenreich,Inafuku,Fletcher,Markey,3,15,Pahos,15,023241003,cf,NA,ss,c,rf,dh,2b,3b,1b,lf,Kelley,,Pahos
146,"Apr 25, 2011",cencoe3,,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Kevin Schuver,John Logan,Adam Nisenson,Kaileb Armbruster,Ryan Velvick,Brennan Melloy,4,7,Alex Korth,11,202100002,2b,NA,rf,cf,c,dh,1b,lf/3b,3b/ss,ss,Sean Raisch,"coe college
",Coe College,Sean Raisch,,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",2:00 pm   ,2:34   ,,"central college
",Central College,Adam Ariola,NA,Sam Stetzel,Mike Furlong,Caleb Rangel,Anthony Miller,Jarred Lackey,Josh Stanton,Seth Carson,Ryan Allison,3,13,D.J. Glasgow,15,306200200,2b,NA,cf,ss,lf,3b,rf,c,1b,dh,Dirk Lindaman," 56 Degrees, Winds E at 16 mph",Dirk Lindaman
102,"May 19, 2011",coencaa2,,"Herrin, B",NA,"Eickmeyer, T","Aiello, Joey","Hodges, Will","Hasser, John","Kozlowski, Z","D'Angelo, C","Pusateri, K","Soderlund, M",4,5,"Dahm, Danny",8,00023000X,lf,NA,2b,1b,cf,dh,3b,rf,ss,c,"Dahm, Danny","carthage
",Carthage,Wade Morris,NCAA Division III Central Regional ... Carthage will play in second gameon Friday ...,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",12 p.m.   ,2:04   ,HP: Kevin Ferris  1B: Mike McGloon  2B: Rick Allen  3B: Larry Allen,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Adam Nisenson,Kevin Schuver,Ryan Schisler,Ryan Velvick,Brennan Melloy,2,3,Alex Korth,6,000000003,2b,NA,rf,cf,lf,1b,c,dh,3b,ss,Wade Morris, Sunny and 66,"Dahm, Danny"
50,"Mar 11, 2011",coeblc1,1,Herd,NA,Sonnicksen,Hendley,Woodside,Siefken,Fisher,Lawson,Kleist,Kramer,4,1,Kohls,3,0100000,rf,NA,2b,1b,dh,cf,lf,3b,c,ss,Hallahan,"bethany lutheran
",Bethany Lutheran,Hallahan,,7.0,Y,,"Chain of Lakes, Fla. (Chain of Lakes Park)",9 a.m.   ,  ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,2,3,Sean Raisch,10,0100002,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Wade Morris,,Wade Morris
174,"Mar 17, 2011",cenmuwi,,Porcaro,NA,Schroeder,Hiller,Unrein,Dorn,Seis,Burgert,"Martin, W",Lentz,1,5,"Andrus, D",10,1010000021,dh,NA,2b,lf,1b,rf,3b,c,ss,cf,Hogan,"marian
",Marian,D.J. Glasgow,,10.0,Y,,"Mesa, Ariz. (Gene Autry Complex)",2 p.m.   ,2:30   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Jarred Lackey,Josh Stanton,Caleb Rangel,Ryan Allison,Adam Ariola,David Lakin,Allen Mann,2,4,D.J. Glasgow,11,1001200000,ss,NA,3b,rf,c,dh,2b,lf,1b,cf,Joel Pulliam, Sunny and Warm,"Andrus, D"
75,"Apr 29, 2011",dbqwar1,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Jonathon Rose,0,11,Nate Rost,14,00012044X,rf,NA,lf,cf,dh,ss,1b,c,3b,2b,Marcus Walcsyk,"wartburg college
",Wartburg College,Paul Krenger,,9.0,Y,,"Waverly, IA (Hertel Field)",5:59 pm   ,2:29   ,HP: Cody Oakes  1B: Alec Clark,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Todd Whited,Nick Baldocchi,Brock Grubbs,Vince Parisi,Aaron Laskowski,Kyle Duggan,3,5,"Elliot, Visuri",11,000011210,ss,NA,2b,1b,rf,3b,dh,c,cf,lf,Paul Krenger,,Drew Babinat
55,"Mar 05, 2011",bvugrn1,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Neil Eddie,Andy Compton,Tyler Case,Nick Schlecht,0,4,James Stone,5,010000300,ss,NA,3b,lf,dh,1b,c,rf,cf,2b,Ryan Wuebker,"buena vista university
",Buena Vista Univ.,Eckberg,,9.0,Y,,"Fulton, MO",4:15 pm   ,2:20   ,,"grinnell college
",Grinnell College,Goldfien,NA,Bogard,Suryn,Nodzenski,Skelly,Blumenreich,Davis,Fletcher,Inafuku,1,1,Jacobson,5,010000000,ss,NA,dh,lf,c,rf,2b,cf,1b,3b,B. Pope,,Kyle Dupic
125,"Mar 23, 2011",bvuuwsu,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Tyler Case,Weston Foxx,2,14,Ryan Scheetz,20,610420100,ss,NA,3b,lf,c,1b,dh,rf,cf,2b,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Michael Dirkx,,9.0,Y,,"Tucson, AZ (Kino Sports Complex)",1:30 pm   ,3:20   ,,uw-superior,UW-Superior,Veith,NA,Remund,Labelle,Marshall,Haag,Fairbanks,Ahrens,Dittel,Williamson,3,24,Devine,29,0370(10)2200,lf,NA,2b,rf,dh,c,cf,1b,3b,ss,Lindsey,,Devine
383,"May 01, 2011",coegrn1,1,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Kevin Schuver,Adam Nisenson,Kaileb Armbruster,Ryan Velvick,Brennan Melloy,,1,10,Brenden Drahn,11,303400X,2b,NA,rf,cf,c,1b,lf,3b,ss,,Sean Raisch,"coe college
",Coe College,Pahos,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",2:00 pm   ,1:35   ,,"grinnell college
",Grinnell College,Davis,NA,Bogard,Nodzenski,Suryn,Ormond,Gray,Inafuku,Blumenreich,Markey,4,0,Jacobson,1,0000000,cf,NA,3b,c,lf,dh,1b,ss,2b,rf,Pahos," 53 Degrees, Winds W at 21 mph",Sean Raisch
166,"Mar 12, 2011",dbqbar1,1,R. Menendez,NA,A. Memendez,A. Mata,T. Daly,M. Mejia,J. Ovames,P. Pradubsri,J. Moreni,N. Carmine,0,0,J. Perez,4,0000000,ss,NA,2b,lf,rf,cf,1b,dh,3b,c,J. Perez,baruch college,Baruch College,J. Perez,,7.0,Y,,"Ft. Myers, Fla. (Terry Park)",12:20 pm   ,2:08   ,,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Bobby Shepherd,Andrew Danna,Todd Whited,Nick Baldocchi,Nathan Lucas,Jeffrey Stevens,Aaron Laskowski,Vince Parisi,1,1,Paul Krenger,5,0010000,2b,NA,dh,ss,lf,3b,1b,rf,cf/rf,c,Paul Krenger, sunny 78,Paul Krenger
249,"May 20, 2011",bvuncaa3,,"Hopp, R.",NA,"Scott, Z.","Callahan, K.","McDermott, M",Czarnowski,"Nathan, AJ","Frericks, J.","Lopez, A.",Grodecki,1,6,"Kopp, A.",7,011000040,cf,NA,ss,1b,lf,dh,c,rf,2b,3b,"Kerber, P.","illinois wesleyan
",Illinois Wesleyan,"Kopp, A.",,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",5:10 pm   ,2:35   ,HP: Larry Allen  1B: Paul Cusack  2B: Mike McGloon  3B: Matt Ossenfort,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,7,James Stone,14,000402001,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Reggie Kock, 79 and cloudy,James Stone
76,"Apr 01, 2011",bvudbq1,,Nicholas Martin,NA,Tyler Weiss,Andrew Danna,Todd Whited,Nick Baldocchi,Brock Grubbs,Phil Elking,Vince Parisi,Aaron Laskowski,2,11,"Elliot, Visuri",12,40200014X,2b,NA,rf,ss,lf,3b,dh,1b,c,cf,Paul Krenger,"dubuque, univ. of","Dubuque, Univ. of",James Stone,,9.0,Y,,"Dubuque, Iowa (Chlapaty Field)",3 p.m.   ,2:45   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Alex Davis,Nick Maxwell,5,10,James Stone,11,003310300,ss,NA,3b,cf,c,1b,dh,rf,2b,lf,Luke Probasco, cloudy low 40's,"Elliot, Visuri"
105,"Apr 29, 2011",bvulor2,2,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Kyle Soeder,Calvin Rea,Connor Reilly,Clay Henricksen,Joe Walker,1,0,Kyler Laurie,1,0000000,ss,NA,rf,cf,1b,dh,lf,3b,c,2b,Cole Boge,"loras college
",Loras College,Cole Boge,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",9:15 PM   ,1:40   ,HP: Chris Oberbroeckling  1B: Paul Keitel,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Alex Davis,Tyler Case,2,2,Reggie Kock,8,0001010,ss,NA,3b,lf,c,dh,1b,rf,2b,cf,Reggie Kock," 55 degrees, clear",Reggie Kock
50,"Mar 21, 2011",lorhope,,Klein,NA,Carmody,Ponte,Bodrie,Mattson,Lewis,Dawson,Kranz,Peterson,4,6,Schmidt,10,100011003,cf,NA,rf,c,1b,ss,dh,3b,lf,2b,Haywood,"hope
",Hope,Jeremey Gerardy,,9.0,Y,,"Auburndale, FL (Lake Myrtle (Main))",11:00 AM   ,2:30   ,,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Calvin Rea,BJ Juergens,Austin Brown,Kyle Barton,Joe Walker,Eric DeSousa,Mike Pudlo,1,5,Jeremey Gerardy,6,000014000,rf,NA,c,lf,1b,cf,dh,2b,3b,ss,Kyler Laurie,,Schmidt
78,"Apr 05, 2011",coelor2,2,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,2,5,Zach Picciotti,9,2300000,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Tyler Hixson,#29 coe college,#29 Coe College,Sean Raisch,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",3:00 pm   ,1:55   ,,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Austin Brown,BJ Juergens,Calvin Rea,Travis Olson,Eric DeSousa,Joe Walker,Mike Pudlo,1,6,Spencer Radabaugh,5,0005010,rf,NA,c,cf,1b,lf,dh,3b,2b,ss,Kyler Laurie,,Cole Boge
78,"Apr 08, 2011",coedbq1,,Nicholas Martin,NA,Bobby Shepherd,Andrew Danna,Todd Whited,Nick Baldocchi,Brock Grubbs,Nathan Lucas,Vince Parisi,Aaron Laskowski,3,3,Mark Hennessy,11,1000200000,2b,NA,rf,ss,lf,3b,dh,1b,c,cf,Paul Krenger,"dubuque, univ. of","Dubuque, Univ. of",Paul Krenger,,10.0,Y,,"Dubuque, Iowa (Chlapaty Field)",3 p.m.   ,3:20   ,HP: Woody Miller  1B: Ken F,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,1,7,Tyler Hixson,10,0000010204,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Kevin Baranowski, overcast cool 46,Kevin Baranowski
100,"Mar 13, 2011",simuwl1,1,M. Johnson,NA,Braga,Fanta,Trocke,Harazin,Cordova,Jacobson,Cefalu,Geary,3,6,Verthein,7,3021000,rf,NA,cf,1b,2b,c,dh,3b,lf,ss,Scray,wisconsin la crosse,Wisconsin La Crosse,Kyle Ruehle,,7.0,Y,,"Phoenix, Ariz. (Mountain Pointe HS)",12:00   ,1:55   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Colton Calvert,Dave Johnson,Trent Svehla,Brad Agan,Justin Svehla,Grant Thomas,Zach Smith,Ethan Hale,1,3,Kyle Ruehle,7,2000100,cf,NA,rf,ss,lf,3b,1b,c,dh,2b,Kyle Ruehle, 86 Sunny,Scray
55,"Mar 29, 2011",lutsju1,1,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Mitchel Obey,Chris Erikson,Kevin Bradley,Paul Ryan,Steve Beckman,Matthew Bruhn,0,1,Alex Byom,5,010000X,2b,NA,rf,3b,cf,1b,c,dh,ss,lf,Alex Byom,"luther college
",Luther College,B. Kramer,,7.0,Y,,Luther,  ,1:22   ,,st. john's (minn.),St. John's (Minn.),E. Smith,B. Kramer,B. Skluzacek,B. Marsnik,M. Butorac,C. Cline,M. Boys,M. Forster,J. Long,I. Goldsmith,3,0,M. Forster,1,0000000,lf,p/2b,c,dh,ss,1b,cf,3b/p,2b/3b,rf,B. Kramer,,Alex Byom
,"Mar 20, 2011",lutply2,2,M.Koban,NA,R.McIntosh,M.Cappiello,R.Wilson,L.Merrill,T.Regan,D.Eagan,B.Cosgrove,,0,1,B.Chatfield,7,1000000000,lf,NA,2b,1b,3b,rf,ss,c,cf,,B.Lausberg,plymouth state,Plymouth State,B.Chatfield,,10.0,Y,,"Ft. Meyers, FL",  ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Eric Pittman,Ryan Bahnemann,Mitchel Obey,Steve Beckman,Kevin Bradley,Joe Thompson,Paul Ryan,Matthew Bruhn,1,5,Nathan Andersen,10,0010000004,3b,NA,2b,1b,cf,ss,c,rf,dh,lf,Matt Reynolds,,Nathan Andersen
