No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Axis [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
376,1/29/20,17:57:11,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,35.807,-1.121,-3.925,2619,227.848,1:30,1.598,-0.735,1.712,-0.986,0.123,0.079,0.292,0.303,32.568,-8.367,-3.338,0.48,,,,,,,,,,,,-0.074,0.086,-0.634,15.24,1.561,2.4,-35.407,-1.052,-1.196,7.393,-8.411,Coe College,Coe College,,,,,{C02711E0-1671-4F93-9A88-3EA047AE840A},0.303,0.292,
377,1/29/20,17:57:25,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,37.391,-2.116,-3.58,1614,226.359,1:30,1.487,-0.579,1.955,-0.806,0.18,0.169,0.086,0.256,33.968,-8.13,-2.309,0.453,,,,,,,,,,,,-0.122,0.127,-0.502,15.24,1.436,2.261,-37.019,-1.634,-2.16,8.154,-7.559,Coe College,Coe College,,,,,{392D2F13-F9D5-4DDF-AD03-CDC00EA8EA0D},0.256,0.086,
378,1/29/20,17:57:45,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.979,-1.516,-1.157,2407,203.456,12:45,1.591,-0.661,2.595,-0.545,0.286,0.117,0.639,-0.466,35.512,-5.754,-0.244,0.415,,,,,,,,,,,,-0.079,0.19,-0.649,15.24,1.575,0.763,-38.821,-1.126,-1.534,8.735,-6.095,Coe College,Coe College,,,,,{323D0095-20CD-4020-B7C3-6C38928D2B30},-0.466,0.639,
379,1/29/20,17:57:58,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,35.858,-0.521,-4.182,2659,247.046,2:15,1.621,-0.792,1.672,-1.053,0.059,0.101,0.419,0.302,32.597,-8.247,-3.441,0.481,,,,,,,,,,,,-0.087,0.047,-0.681,15.24,1.599,2.554,-35.443,-0.714,-1.411,7.404,-9.048,Coe College,Coe College,,,,,{A67ACA65-8A86-429D-A813-27953D1FC3AC},0.302,0.419,
380,1/29/20,17:58:13,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,36.839,-1.011,-2.935,1641,243.596,2:00,1.579,-0.645,1.772,-0.944,0.094,0.194,0.348,-0.006,33.616,-7.972,-1.496,0.463,,,,,,,,,,,,-0.127,0.067,-0.573,15.24,1.547,1.801,-36.49,-0.987,-2.194,7.561,-8.657,Coe College,Coe College,,,,,{DC2A0AF9-0A14-4EE8-88FA-A738A7313DF4},-0.006,0.348,
381,1/29/20,17:58:42,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,38.843,-2.683,-1.201,2160,185.35,12:15,1.619,-0.683,2.069,-0.517,0.381,0.011,0.354,-0.359,35.369,-6.569,-1.12,0.431,,,,,,,,,,,,-0.015,0.241,-0.659,15.24,1.563,0.805,-38.544,-1.969,-0.293,8.49,-5.166,Coe College,Coe College,,,,,{A2B94A58-D1E7-4530-AC88-424234CA25D4},-0.359,0.354,
382,1/29/20,17:58:56,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,35.691,0.256,-3.266,2548,288.194,3:30,1.62,-0.765,1.663,-1.168,-0.046,0.009,0.525,0.159,32.524,-8.307,-3.203,0.482,,,,,,,,,,,,-0.03,-0.016,-0.677,15.24,1.618,2.012,-35.318,-0.277,-0.488,7.255,-10.07,Coe College,Coe College,,,,,{31630A15-D853-45B7-844C-7889857515BA},0.159,0.525,
383,1/29/20,17:59:12,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,37.281,-0.589,-1.374,1566,229.368,1:45,1.563,-0.782,1.796,-0.906,0.103,0.118,0.491,-0.511,33.991,-7.287,-0.499,0.457,,,,,,,,,,,,-0.074,0.068,-0.749,15.24,1.542,0.844,-36.974,-0.709,-1.314,7.779,-8.599,Coe College,Coe College,,,,,{94DADD75-CF8C-4AAB-B90F-BB2AE67F1932},-0.511,0.491,
384,1/29/20,17:59:42,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,34.988,1.497,-1.048,1708,260.17,2:45,1.641,-0.586,2.617,-0.968,0.059,0.177,1.075,-0.481,32.021,-6.041,0.338,0.461,,,,,,,,,,,,-0.114,0.032,-0.575,15.24,1.655,0.61,-34.857,0.759,-1.796,6.79,-9.297,Coe College,Coe College,,,,,{80983531-9BC6-4210-9FF1-7D87BE258F4B},-0.481,1.075,
385,1/29/20,17:59:58,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.534,0.438,-1.68,1492,224.658,1:30,1.588,-0.758,1.793,-0.932,0.178,0.133,0.781,-0.416,32.321,-6.468,-0.689,0.48,,,,,,,,,,,,-0.085,0.102,-0.718,15.24,1.593,0.987,-35.236,-0.053,-1.367,7.102,-8.159,Coe College,Coe College,,,,,{78C1E46B-408F-477B-A043-9E8999989F2F},-0.416,0.781,
386,1/29/20,18:00:17,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.01,-1.02,-1.194,1457,233.75,1:45,1.661,-0.619,2.601,-0.986,0.043,0.077,0.401,-0.375,32.317,-8.634,-0.59,0.46,,,,,,,,,,,,-0.055,0.039,-0.607,15.24,1.649,0.714,-34.884,-0.781,-0.869,6.622,-9.186,Coe College,Coe College,,,,,{3C6F7772-737E-49C5-8483-F1DD5ECA6DDB},-0.375,0.401,
387,1/29/20,18:00:34,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.005,-1.287,-2.147,2308,224.76,1:30,1.631,-0.645,1.858,-0.985,0.151,0.139,0.283,-0.179,32.109,-8.566,-1.111,0.484,,,,,,,,,,,,-0.092,0.099,-0.596,15.24,1.594,1.256,-34.715,-1.104,-1.437,6.665,-8.254,Coe College,Coe College,,,,,{E7B47128-32CC-4526-AFD0-77E14A36AF85},-0.179,0.283,
388,1/29/20,18:00:52,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.051,0.559,-1.611,2204,227.393,1:30,1.574,-0.747,1.882,-0.914,0.214,0.189,0.818,-0.483,31.905,-6.247,-0.195,0.483,,,,,,,,,,,,-0.116,0.122,-0.711,15.24,1.581,0.917,-34.776,0.044,-1.815,6.871,-7.893,Coe College,Coe College,,,,,{0D408ABD-2CE2-4E4C-B9B3-1421D5DFF1DE},-0.483,0.818,
389,1/29/20,18:01:09,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,38.645,-2.778,-3.079,1204,219.119,1:15,1.618,-0.572,2.026,-0.744,0.171,0.125,0.097,0.163,35.466,-8.319,-2.14,0.434,,,,,,,,,,,,-0.092,0.121,-0.51,15.24,1.557,2.019,-38.299,-2.102,-1.756,8.004,-7.502,Coe College,Coe College,,,,,{ADCB1853-BDBF-4FCD-95C2-FC4013CE5BA0},0.163,0.097,
390,1/29/20,18:01:26,0,0,Jeffrey Anders,{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,34.921,0.089,-1.396,2117,226.093,1:30,1.63,-0.578,1.97,-0.918,0.205,0.19,0.737,-0.377,31.807,-6.787,0.029,0.482,,,,,,,,,,,,-0.115,0.122,-0.549,15.24,1.627,0.787,-34.667,-0.225,-1.798,6.896,-7.904,Coe College,Coe College,,,,,{05DD5A30-D6E6-497A-8AC6-DE402F5D2703},-0.377,0.737,
391,1/29/20,18:03:35,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,40.436,-0.161,-2.913,1460,235.465,1:45,1.673,-0.702,2.041,-0.588,0.244,0.301,1.039,-0.191,36.501,-4.605,-0.638,0.416,,,,,,,,,,,,-0.191,0.146,-0.645,15.24,1.666,1.941,-40.107,-0.308,-3.965,9.623,-6.772,Coe College,Coe College,,,,,{298517FC-B7DC-4289-9AD3-481BC229E863},-0.191,1.039,
392,1/29/20,18:03:58,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,34.74,1.508,-2.795,1776,235.086,1:45,1.8,-0.826,2.016,-0.987,0.144,0.095,1.235,-0.14,31.458,-5.923,-2.077,0.485,,,,,,,,,,,,-0.075,0.08,-0.769,15.24,1.827,1.654,-34.445,0.62,-1.153,7.046,-8.579,Coe College,Coe College,,,,,{133A63D0-5B76-4594-8B6D-27DEFA5CCF32},-0.14,1.235,
393,1/29/20,18:04:12,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.172,-2.698,-4.026,2014,257.275,2:30,1.672,-0.793,1.977,-1.108,0.006,0.332,,,32.248,-10.912,-1.533,,,,,,,,,,,,,-0.215,0.035,-0.709,15.24,1.608,2.349,-34.799,-1.98,-3.369,7.059,-9.256,Coe College,Coe College,,,,,{0231E544-758F-4DC9-9C99-F59531E8322D},0.004,-0.194,
394,1/29/20,18:04:31,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,40.391,-1.881,-3.235,2308,224.953,1:30,1.668,-0.676,2.056,-0.549,0.285,0.261,0.594,-0.035,36.526,-6.021,-1.259,0.416,,,,,,,,,,,,-0.172,0.183,-0.612,15.24,1.627,2.177,-40.032,-1.497,-3.554,9.58,-6.016,Coe College,Coe College,,,,,{E8EF9DCF-F5C1-4708-A890-9CD9E438E8FD},-0.035,0.594,
395,1/29/20,18:04:47,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,36.036,-0.676,-4.932,1805,238.15,2:00,1.815,-0.644,2.128,-0.92,0.121,0.117,0.707,0.609,32.756,-7.612,-4.045,0.465,,,,,,,,,,,,-0.106,0.085,-0.552,15.24,1.798,3.046,-35.674,-0.677,-1.736,7.553,-8.416,Coe College,Coe College,,,,,{30C4E5B1-6117-4692-8DB1-C68BA98BAA7E},0.609,0.707,
396,1/29/20,18:05:02,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,34.911,-1.888,-4.757,2077,236.12,1:45,1.664,-0.697,1.89,-0.905,0.24,0.33,0.226,0.314,31.756,-8.603,-2.29,0.487,,,,,,,,,,,,-0.218,0.157,-0.59,15.24,1.615,2.766,-34.509,-1.43,-3.363,6.974,-7.386,Coe College,Coe College,,,,,{20CB9230-D859-4AA7-AF75-58E889D8908A},0.314,0.226,
397,1/29/20,18:05:20,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,40.619,-1.877,-2.73,2104,227.796,1:30,1.684,-0.727,2.167,-0.548,0.264,0.291,0.616,-0.262,36.656,-6.045,-0.509,0.411,,,,,,,,,,,,-0.188,0.175,-0.678,15.24,1.648,1.834,-40.297,-1.488,-3.914,9.965,-6.149,Coe College,Coe College,,,,,{A64F8935-899F-47C0-8C99-9B3A23636A4F},-0.262,0.616,
398,1/29/20,18:05:38,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,36.051,-2.537,-2.936,1888,204.542,12:45,1.775,-0.908,2.023,-0.89,0.161,0.032,0.176,-0.12,32.942,-9.173,-2.698,0.467,,,,,,,,,,,,-0.041,0.12,-0.848,15.24,1.719,1.823,-35.723,-1.853,-0.672,7.459,-7.827,Coe College,Coe College,,,,,{1E7181C4-4038-4281-861F-B1B06864F40E},-0.12,0.176,
399,1/29/20,18:05:56,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,36.712,-4.474,-4.54,2135,232.451,1:45,1.745,-0.803,1.956,-0.677,0.354,0.514,,,33.452,-9.495,-0.689,,,,,,,,,,,,,-0.318,0.239,-0.707,15.24,1.643,2.712,-36.227,-3.061,-5.41,7.562,-5.743,Coe College,Coe College,,,,,{0E2A22DF-CE72-458F-AB0A-DC03E6DF9931},-0.042,-0.192,
400,1/29/20,18:06:19,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,40.695,-2.368,-4.077,2289,239.666,2:00,1.587,-0.618,2.055,-0.671,0.153,0.292,0.254,0.227,36.719,-7.424,-1.865,0.415,,,,,,,,,,,,-0.198,0.116,-0.538,15.24,1.536,2.774,-40.273,-1.891,-4.113,10.045,-7.388,Coe College,Coe College,,,,,{A70BF0C4-6033-4D2F-8AED-49477A5F6486},0.227,0.254,
401,1/29/20,18:06:39,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,36.026,1.075,-4.628,1873,266.629,3:00,1.756,-0.795,2.017,-1.028,0.028,0.165,1.029,0.334,32.642,-6.648,-3.387,0.469,,,,,,,,,,,,-0.129,0.018,-0.7,15.24,1.773,2.836,-35.652,0.362,-2.115,7.548,-9.509,Coe College,Coe College,,,,,{C8F84336-8C30-42F1-BB14-A02A13367653},0.334,1.029,
402,1/29/20,18:06:57,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,35.602,-1.058,-4.362,1720,252.202,2:30,1.735,-0.64,1.955,-0.99,0.099,0.339,0.448,0.245,32.38,-8.447,-1.818,0.476,,,,,,,,,,,,-0.222,0.074,-0.547,15.24,1.707,2.582,-35.236,-0.961,-3.556,7.319,-8.619,Coe College,Coe College,,,,,{31B73E2B-6077-4659-B87C-A84ABD14C324},0.245,0.448,
403,1/29/20,18:07:25,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,40.8,-1.142,-2.69,2138,221.12,1:15,1.758,-0.719,2.123,-0.45,0.358,0.278,0.991,-0.251,36.82,-4.561,-0.574,0.41,,,,,,,,,,,,-0.178,0.22,-0.669,15.24,1.735,1.814,-40.485,-0.95,-3.77,9.861,-5.155,Coe College,Coe College,,,,,{9D5E6B6A-44A9-42D8-B89C-C4E6F0910938},-0.251,0.991,
404,1/29/20,18:07:45,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,41.051,-3.765,-3.65,2177,215.651,1:15,1.628,-0.694,2.152,-0.548,0.252,0.165,0.034,0.153,37.162,-7.902,-2.395,0.408,,,,,,,,,,,,-0.123,0.184,-0.628,15.24,1.556,2.541,-40.62,-2.847,-2.619,10.044,-5.91,Coe College,Coe College,,,,,{FDBB32F4-80DA-4CBD-B532-E72953869745},0.153,0.034,
405,1/29/20,18:08:04,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,35.872,-0.982,-4.685,1996,270.572,3:00,1.807,-0.774,2.04,-1.119,-0.057,0.157,0.413,0.377,32.58,-9.372,-3.497,0.471,,,,,,,,,,,,-0.127,-0.01,-0.679,15.24,1.781,2.863,-35.494,-0.939,-2.058,7.778,-9.963,Coe College,Coe College,,,,,{B5201044-81F6-46FB-B80C-03F2253670EE},0.377,0.413,
406,1/29/20,18:08:22,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,33.594,-0.154,-5.513,2180,281.828,3:30,1.903,-0.761,2.173,-1.287,-0.095,0.108,0.573,0.659,30.482,-9.884,-4.69,0.5,,,,,,,,,,,,-0.109,-0.034,-0.663,15.24,1.896,3.18,-33.222,-0.407,-1.544,7.021,-10.288,Coe College,Coe College,,,,,{C07A660B-D4E0-4A6D-8E37-F608AD66D2FF},0.659,0.573,
407,1/29/20,18:08:41,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,40.656,-1.843,-3.418,2309,210.705,1:00,1.631,-0.828,2.189,-0.56,0.249,0.091,0.562,0.025,36.863,-6.088,-2.722,0.41,,,,,,,,,,,,-0.079,0.165,-0.768,15.24,1.597,2.381,-40.322,-1.466,-1.663,9.632,-6.349,Coe College,Coe College,,,,,{87F5114F-D558-4EEC-B570-EB5D1B4AEEFC},0.025,0.562,
408,1/29/20,18:08:57,0,0,Zach Kammin,{058844C1-892A-433D-B1F9-82C47DCFE802},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,35.395,-2.742,-3.713,1898,231.57,1:45,1.642,-0.729,1.981,-0.905,0.193,0.255,,,32.424,-9.466,-1.798,,,,,,,,,,,,,-0.169,0.136,-0.651,15.24,1.578,2.196,-35.04,-1.958,-2.697,6.951,-7.635,Coe College,Coe College,,,,,{1D014ADA-2442-4BBA-8BF4-9D369241268A},0.056,-0.033,
409,1/29/20,18:10:53,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.887,0.41,0.937,1835,236.934,2:00,1.879,-0.223,1.762,-0.926,0.166,0.3,1.07,-0.789,32.508,-6.451,3.169,0.477,,,,,,,,,,,,-0.154,0.099,-0.248,15.24,1.883,-0.688,-35.575,-0.073,-2.514,7.608,-8.197,Coe College,Coe College,,,,,{2BD561CC-3660-4090-97D0-19EAB6089C1C},-0.789,1.07,
410,1/29/20,18:11:07,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.058,-3.288,-1.678,1791,204.563,12:45,1.801,-0.23,1.982,-0.642,0.414,0.192,0.238,0.048,32.886,-8.068,-0.237,0.468,,,,,,,,,,,,-0.119,0.263,-0.195,15.24,1.728,0.988,-35.735,-2.253,-1.966,7.321,-5.447,Coe College,Coe College,,,,,{9057D5FD-30B4-40B0-B290-86C8EFB0D175},0.048,0.238,
411,1/29/20,18:11:22,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Called Strike,,,,,,,33.148,1.128,-1.568,2227,21.371,6:45,2.047,-0.412,1.637,-1.497,-0.196,-0.128,0.872,0.165,29.88,-9.907,-2.523,0.524,,,,,,,,,,,,0.054,-0.092,-0.368,15.24,2.066,0.942,-32.792,0.128,0.742,7.111,-11.065,Coe College,Coe College,,,,,{35885E43-70E5-471F-893E-94B1C46D7466},0.165,0.872,
412,1/29/20,18:11:36,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,32.423,3.549,-0.447,2056,149.802,11:00,2.051,-0.528,1.64,-1.183,0.181,-0.073,1.884,-0.328,29.143,-5.188,-0.987,0.533,,,,,,,,,,,,0.035,0.083,-0.516,15.24,2.138,0.275,-32.056,1.585,0.464,6.262,-8.703,Coe College,Coe College,,,,,{27D937BE-AB7D-4ED3-9574-9184496FCB5C},-0.328,1.884,
413,1/29/20,18:11:51,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.028,0.64,-0.187,1583,233.054,1:45,1.849,-0.312,1.868,-0.989,0.283,0.376,1.041,-0.636,30.041,-6.723,2.626,0.514,,,,,,,,,,,,-0.207,0.162,-0.31,15.24,1.858,-0.009,-32.772,0.063,-2.87,6.274,-7.563,Coe College,Coe College,,,,,{9DE8B721-E3CD-4E2D-9756-4B8F52A57BEF},-0.636,1.041,
414,1/29/20,18:12:05,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.201,2.277,2.185,1647,209.415,1:00,1.863,-0.314,1.785,-1.022,0.254,0.181,1.487,-1.114,30.121,-5.298,3.531,0.514,,,,,,,,,,,,-0.081,0.131,-0.369,15.24,1.912,-1.313,-32.883,0.978,-1.132,6.253,-7.972,Coe College,Coe College,,,,,{D480A419-6557-4F65-B269-57ACED0EE3B4},-1.114,1.487,
415,1/29/20,18:12:25,0,0,Nick Casey,{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,35.869,0.073,-1.239,2007,214.789,1:15,1.85,-0.185,1.811,-0.808,0.279,0.17,1.064,-0.005,32.5,-5.932,0.029,0.475,,,,,,,,,,,,-0.102,0.161,-0.157,15.24,1.847,0.711,-35.572,-0.233,-1.668,7.44,-7.166,Coe College,Coe College,,,,,{C85360A4-6193-448F-919E-C7DC6AE3B09B},-0.005,1.064,
