No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
317,2019/02/05,17:17:27,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,74.774,0.967,-1.463,1682.00,185.136,12:15,"5' 5""","1' 6""","6' 5""",-19.999,29.847,2.682,"4' 7""","0' 4""",66.548,-2.997,-0.987,0.508,,,,,,,,,,,,-10.232,22.474,"-1' 5""",50',"5' 4""",3.947,-107.493,2.995,-7.974,16.468,-22.071,"Coe College","Coe College",,,,,{BB06C2F2-27F0-4B56-AB40-B2F3F328497C},"0' 6""","4' 4"""
318,2019/02/05,17:17:55,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,80.536,3.584,-5.225,2176.00,279.067,3:15,"4' 10""","2' 6""","6' 1""",-50.101,-6.551,41.049,4',"1' 1""",72.042,-5.631,2.487,0.475,,,,,,,,,,,,-29.809,3.017,"-1' 11""",50',5',8.965,-115.562,6.474,-32.442,19.313,-42.006,"Coe College","Coe College",,,,,{45DAC37A-6265-4A45-AD11-CC9435643F59},"-1' 1""","3' 10"""
319,2019/02/05,17:18:15,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,80.553,-0.291,-2.044,2125.00,190.408,12:15,"5' 9""","1' 5""","6' 2""",-0.074,42.667,7.837,"5' 6""","0' 2""",72.286,-0.502,-0.595,0.470,,,,,,,,,,,,-6.993,32.628,"-1' 2""",50',"5' 8""",3.517,-116.786,0.706,-5.337,24.245,-4.308,"Coe College","Coe College",,,,,{BF440719-1AF4-4396-9AA6-E2996E3BB6EC},"0' 2""","5' 7"""
320,2019/02/05,17:18:33,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,75.777,-0.471,-0.673,1747.00,173.685,11:45,"5' 7""","0' 11""","7' 6""",-27.506,17.833,-1.973,"2' 10""","0' 1""",68.855,-5.885,-1.208,0.485,,,,,,,,,,,,0.895,21.655,"0' 10""",50',"5' 6""",0.907,-110.756,-0.317,2.708,18.747,-26.656,"Coe College","Coe College",,,,,{DE16E39F-1D1B-4413-A4B1-1EF9105A5661},"0' 2""","2' 7"""
321,2019/02/05,17:19:05,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.051,1.861,-1.160,2225.00,197.595,12:30,"5' 1""","1' 6""","6' 8""",-26.994,14.372,4.558,"4' 7""","0' 10""",73.025,-3.376,-0.339,0.463,,,,,,,,,,,,-6.002,13.807,"-1' 5""",50',"5' 2""",2.508,-117.663,4.142,-5.597,21.522,-27.965,"Coe College","Coe College",,,,,{304E1C68-3B8E-496D-AC53-A2F2BCE005DF},"0' 10""","4' 5"""
322,2019/02/05,17:19:19,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,73.389,-3.894,-1.005,1114.00,179.107,12:0,"6' 4""","0' 11""",7',-2.767,47.359,-0.738,"2' 7""","0' 1""",66.061,-4.629,-1.149,0.509,,,,,,,,,,,,4.665,47.321,"0' 10""",50',"6' 1""",1.120,-107.052,-6.798,7.796,21.671,-4.748,"Coe College","Coe College",,,,,{4DC8FB53-97C4-4C3C-A8A4-88D163683820},"0' 7""","2' 4"""
323,2019/02/05,17:19:33,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,80.935,1.938,-2.362,2133.00,237.981,2:0,"5' 1""","1' 6""","6' 8""",-30.727,10.759,17.204,"4' 3""","0' 10""",72.997,-3.998,0.803,0.463,,,,,,,,,,,,-11.089,9.083,"-1' 4""",50',"5' 1""",3.930,-117.473,4.847,-11.444,21.771,-34.553,"Coe College","Coe College",,,,,{20DB95BD-B00E-48A2-A0EE-6A75B4EF9AE0},"0' 9""",4'
324,2019/02/05,17:20:01,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jordan Kaplan",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.361,0.953,-3.508,2254.00,246.519,2:15,"5' 4""","0' 9""","6' 1""",-37.036,4.990,11.487,"3' 1""","-1' 7""",73.597,-5.969,-1.181,0.467,,,,,,,,,,,,-16.492,16.077,"0' 5""",50',"5' 4""",7.544,-118.125,0.890,-14.517,21.406,-29.398,"Coe College","Coe College",,,,,{62C71D86-8F43-4DF6-8A16-690D843D3E44},"1' 6""","3' 1"""
325,2019/02/05,17:20:14,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jordan Kaplan",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Fastball,,Single,,,,,,,82.212,-0.885,-1.882,2076.00,235.717,1:45,"5' 7""","1' 2""","7' 3""",-31.963,7.133,10.463,"2' 2""","0' 4""",74.907,-7.039,0.129,0.450,81.229,6.890,29.270,,,,,"139' 5""",,,1.366,-14.597,20.112,"-1' 2""",50',"5' 6""",5.066,-119.423,-2.331,-15.961,21.064,-27.533,"Coe College","Coe College",,,,,{EE05FC19-0F8C-4FAC-BAD8-B9DCB3BF12A4},"0' 5""","2' 1"""
326,2019/02/05,17:20:42,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,73.020,3.975,-2.796,1167.00,301.733,4:0,"4' 5""","1' 11""","6' 5""",-66.117,-14.328,23.169,"2' 7""","1' 3""",65.700,-8.615,1.154,0.518,,,,,,,,,,,,-11.724,-13.555,"-1' 8""",50',"4' 6""",3.395,-106.031,9.661,-10.318,19.113,-60.576,"Coe College","Coe College",,,,,{5D0F3C51-3D7C-4EDF-9A77-F5AF70E43902},"-1' 2""","2' 3"""
327,2019/02/05,17:20:54,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,82.786,2.865,-1.919,2166.00,202.144,12:45,"5' 2""","1' 10""","6' 1""",-27.057,14.017,5.704,"5' 6""","0' 6""",74.067,-2.324,-0.895,0.461,,,,,,,,,,,,-1.499,21.572,"-1' 4""",50',"5' 3""",1.725,-119.290,3.904,0.401,20.262,-14.357,"Coe College","Coe College",,,,,{263A7601-2EF6-43DC-A3D9-205735E8051B},"0' 6""","5' 7"""
328,2019/02/05,17:21:09,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,75.356,2.922,2.521,1151.00,119.578,10:0,"4' 6""",1',"6' 7""",-37.072,12.463,-21.958,"4' 2""","1' 6""",66.568,-4.360,-1.307,0.506,,,,,,,,,,,,8.214,8.639,"-1' 3""",50',"4' 7""",-2.640,-107.893,6.650,7.173,19.086,-35.390,"Coe College","Coe College",,,,,{D38E9285-E47B-4552-BEBF-ED78BFF0670A},"-1' 8""","3' 10"""
329,2019/02/05,17:21:22,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.151,3.190,2.655,2156.00,114.948,9:45,"4' 6""","1' 1""","6' 7""",-30.715,11.332,-24.358,"4' 11""","1' 6""",72.471,-2.863,-1.655,0.467,,,,,,,,,,,,12.194,10.360,"-1' 3""",50',"4' 8""",-3.739,-116.897,6.663,13.411,21.275,-29.671,"Coe College","Coe College",,,,,{E0C09D18-B861-4E79-981D-6C79F78FD045},"-1' 8""","4' 9"""
330,2019/02/05,17:21:37,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Fastball,,"Foul Ball",,,,,,,79.126,2.755,-2.551,,282.946,3:30,"4' 4""","1' 2""","7' 3""",-44.710,-2.407,10.471,"3' 1""","0' 3""",71.560,-5.843,-0.523,0.468,,,,,,,,,,,,-10.306,4.744,-1',50',"4' 6""",4.745,-115.148,5.302,-8.380,19.115,-41.324,"Coe College","Coe College",,,,,{6F4A5D6A-667D-4C2E-B78D-E0D2D3534EEF},"0' 3""","2' 10"""
331,2019/02/05,17:21:52,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.852,2.867,-1.118,2072.00,306.943,4:15,"4' 5""","1' 6""","6' 7""",-51.206,-9.982,13.274,"2' 10""","1' 7""",73.504,-6.913,1.068,0.462,,,,,,,,,,,,-6.258,-6.221,"-1' 4""",50',"4' 6""",1.105,-118.090,7.243,-8.441,21.022,-55.477,"Coe College","Coe College",,,,,{982F13B7-9C13-4761-954E-F4AD872E2442},"-1' 7""","2' 6"""
332,2019/02/05,17:22:06,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Kevin Delaney",{15019A9E-C49A-4EEC-B149-F7F70E7729B8},L,"Coe College","Wind Up",,Top,,,,Fastball,,Single,,,,,,,82.500,2.326,-0.224,2103.00,57.579,8:0,"4' 4""","0' 10""","6' 10""",-44.538,-4.643,-7.311,"2' 9""",0',74.404,-6.206,-1.320,0.455,74.258,39.087,-5.279,,,,,242',,,3.953,-1.791,-0.323,"0' 11""",50',"4' 6""",1.800,-119.807,5.446,0.027,23.095,-48.619,"Coe College","Coe College",,,,,{39FA3495-6EBD-46C9-8592-6898488332EF},"0' 1""","2' 6"""
333,2019/02/05,17:22:34,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Swinging Strike",,,,,,,74.682,1.954,-4.021,,282.659,3:30,5',"1' 10""",7',-54.696,-6.011,26.760,"2' 3""","0' 4""",67.195,-8.615,0.670,0.502,,,,,,,,,,,,-17.170,2.086,"-1' 5""",50',"5' 1""",5.747,-108.455,4.202,-14.867,18.856,-47.978,"Coe College","Coe College",,,,,{C62C29C6-773B-4E26-B7DF-25097D31E072},"0' 4""","1' 11"""
334,2019/02/05,17:22:46,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,74.848,-0.099,-5.592,2237.00,275.931,3:15,"5' 7""","1' 10""","6' 10""",-52.225,-4.023,38.720,"1' 2""","0' 1""",68.089,-10.158,1.307,0.500,,,,,,,,,,,,-23.458,10.400,"-1' 5""",50',"5' 6""",8.101,-109.028,0.078,-20.234,18.885,-42.675,"Coe College","Coe College",,,,,{A217AB4D-2B00-46D0-B474-246815EBA987},"0' 2""",1'
335,2019/02/05,17:23:00,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Fastball,,Single,,,,,,,80.022,0.408,-2.945,2160.00,244.527,2:15,"5' 5""","1' 1""","6' 10""",-32.727,8.977,18.844,3',"0' 1""",72.796,-5.882,0.579,0.465,56.164,27.020,-0.159,,,,,"151' 8""",,,2.493,-20.008,15.926,"0' 11""",50',"5' 4""",6.658,-116.170,0.816,-21.019,18.677,-30.627,"Coe College","Coe College",,,,,{4745E2BF-E32B-4598-8FD0-A88740A2945A},0',"2' 11"""
336,2019/02/05,17:23:29,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.613,1.555,-2.129,1979.00,225.936,1:30,"5' 2""","1' 7""","6' 9""",-26.968,13.618,14.071,"4' 4""","0' 10""",73.724,-3.583,0.643,0.458,,,,,,,,,,,,-18.239,21.395,"-1' 5""",50',"5' 3""",5.628,-118.087,1.880,-20.593,20.583,-19.026,"Coe College","Coe College",,,,,{C539BCC1-C8F5-4973-8EB8-A9782D6C255D},"0' 11""","4' 4"""
337,2019/02/05,17:23:43,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,71.132,0.895,-0.545,,286.181,3:30,"5' 4""","0' 11""","6' 4""",-55.106,-1.297,4.469,"1' 7""","0' 9""",64.764,-9.519,0.213,0.528,,,,,,,,,,,,-1.223,13.311,"0' 10""",50',"5' 4""",0.493,-104.221,1.158,-0.831,17.899,-38.616,"Coe College","Coe College",,,,,{AEA02D35-10F1-4FE0-B874-D6964E1A8410},"0' 8""","1' 5"""
338,2019/02/05,17:23:58,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,79.896,1.160,-5.589,2081.00,264.893,2:45,"5' 1""","1' 8""","7' 2""",-39.561,2.459,27.512,"2' 10""","-1' 2""",72.120,-6.428,-0.403,0.466,,,,,,,,,,,,-20.995,8.270,"-1' 3""",50',"5' 2""",9.784,-115.715,2.559,-17.017,20.608,-40.145,"Coe College","Coe College",,,,,{D027CD54-A5B8-409A-8CE1-341ADECEA742},"1' 5""","2' 6"""
339,2019/02/05,17:24:16,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,79.422,0.211,-1.710,,229.495,1:45,"5' 5""","1' 2""","6' 6""",-32.724,10.364,12.133,"2' 10""","0' 8""",71.985,-6.131,0.331,0.472,,,,,,,,,,,,-3.884,14.404,"0' 11""",50',"5' 3""",1.565,-115.382,1.252,-3.547,19.608,-32.690,"Coe College","Coe College",,,,,{B1D707F8-8E60-4FCA-9FC1-F6772BE610C8},"0' 7""","2' 9"""
340,2019/02/05,17:24:28,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,"Foul Ball",,,,,,,81.186,-0.737,-2.117,2229.00,249.355,2:15,"5' 6""","1' 3""","7' 3""",-36.577,3.308,8.780,"1' 9""","0' 1""",74.180,-7.764,-0.431,0.454,,,,,,,,,,,,-10.195,14.786,"-1' 1""",50',"5' 5""",4.383,-118.417,-1.465,-9.504,20.458,-35.409,"Coe College","Coe College",,,,,{CF5452A3-4152-4B95-A22A-E301D4536D63},"0' 1""","1' 7"""
341,2019/02/05,17:24:51,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,79.068,1.626,-3.980,2030.00,238.216,2:0,5',"1' 11""","6' 10""",-22.285,20.595,33.237,"4' 8""","1' 1""",71.414,-2.928,2.049,0.471,,,,,,,,,,,,-18.379,23.840,"-1' 7""",50',"5' 2""",5.609,-114.731,2.264,-19.490,18.700,-16.593,"Coe College","Coe College",,,,,{0EC53347-809F-4743-8EBC-77521BDD331E},-1',"4' 7"""
342,2019/02/05,17:25:13,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.344,0.542,-1.447,1923.00,252.530,2:30,"5' 1""","0' 9""","7' 2""",-38.694,2.025,6.434,"2' 4""",0',73.285,-6.898,-0.194,0.459,,,,,,,,,,,,-4.923,6.177,"0' 8""",50',5',2.521,-117.626,2.328,-3.800,21.793,-43.423,"Coe College","Coe College",,,,,{7AEF0942-F6A7-49DB-AAB6-7141D8ADCA08},"0' 1""",2'
343,2019/02/05,17:25:43,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,Curveball,,Single,,,,,,,74.086,3.213,-2.574,,241.448,2:0,"4' 9""","1' 9""","6' 7""",-44.267,5.394,9.912,4',"0' 2""",66.589,-5.279,-0.787,0.507,56.781,21.758,-34.713,,,,,"142' 4""",,,2.232,-8.755,7.367,"-1' 6""",50',"4' 10""",4.153,-107.792,6.356,-5.619,18.499,-37.583,"Coe College","Coe College",,,,,{599F9035-71D6-4930-84EC-04CD91E0B9CF},"0' 2""","3' 9"""
344,2019/02/05,17:29:10,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,87.593,0.134,-3.545,2367.00,218.964,1:15,5',"2' 5""","7' 6""",-22.782,11.733,9.489,"3' 3""",0',79.282,-4.330,-1.776,0.423,,,,,,,,,,,,-13.848,16.572,"-2' 3""",50',5',7.840,-127.414,0.407,-12.036,29.471,-25.330,"Coe College","Coe College",,,,,{41B1A0B7-02FC-46FA-BF73-F1F356A6D5C4},"0' 1""","3' 2"""
345,2019/02/05,17:29:22,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,88.452,1.612,-1.397,2205.00,155.773,11:15,"4' 9""","2' 3""","7' 5""",-17.100,17.088,-7.689,"4' 10""","0' 4""",79.544,-1.832,-2.737,0.421,,,,,,,,,,,,-3.976,17.106,"-2' 3""",50',"4' 10""",4.624,-128.432,3.432,0.681,31.437,-18.549,"Coe College","Coe College",,,,,{380FA316-549A-4EFD-A749-E6F2E5854A1F},"0' 5""","4' 9"""
346,2019/02/05,17:29:34,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,71.941,2.384,0.617,1990.00,88.865,9:0,"4' 9""","2' 5""","8' 7""",-49.404,-0.357,-18.037,"2' 9""","1' 6""",64.786,-7.489,-2.587,0.504,,,,,,,,,,,,9.844,1.098,"-2' 5""",50',"4' 9""",-0.795,-104.906,6.314,11.251,20.184,-46.471,"Coe College","Coe College",,,,,{A9A21609-D2D1-45B1-BDD9-9C2DD786C8E3},"-1' 6""","2' 4"""
347,2019/02/05,17:29:45,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,89.764,-0.397,-4.050,1251.00,212.531,1:0,"5' 3""","2' 1""","7' 3""",-21.915,11.447,7.301,3',-1',81.297,-4.643,-2.672,0.416,,,,,,,,,,,,-18.311,18.137,"-1' 11""",50',"5' 2""",10.407,-130.343,-1.053,-17.024,31.143,-23.428,"Coe College","Coe College",,,,,{963E07D0-8A36-43BE-89DB-378620B4C71C},"0' 10""",3'
348,2019/02/05,17:29:58,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,91.297,0.554,-0.129,2411.00,141.947,10:45,"4' 11""",2',"7' 8""",-17.632,13.892,-10.874,"3' 11""",1',82.720,-2.939,-2.173,0.404,,,,,,,,,,,,-0.080,13.680,"-2' 1""",50',"4' 11""",1.957,-133.071,2.020,3.418,34.419,-25.566,"Coe College","Coe College",,,,,{A9E5D749-DC92-43AA-AEE3-0CA8AC60B7D6},"-1' 1""","3' 10"""
349,2019/02/05,17:30:26,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,73.188,2.405,-0.268,2139.00,98.680,9:15,"4' 10""","2' 2""","7' 7""",-46.476,2.968,-19.438,"3' 1""","0' 4""",65.724,-6.664,-3.892,0.506,,,,,,,,,,,,7.596,6.432,"-2' 2""",50',"4' 11""",1.093,-106.529,5.264,11.545,20.495,-40.857,"Coe College","Coe College",,,,,{FE535862-F1B1-4EA9-A1E5-80D3DE33DAFD},"0' 4""","2' 9"""
350,2019/02/05,17:30:40,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,90.953,2.598,-4.143,2400.00,192.766,12:30,"4' 5""","2' 4""","6' 9""",-20.383,13.123,2.973,"5' 1""","-1' 3""",81.535,-1.351,-3.610,0.417,,,,,,,,,,,,-13.951,9.501,"-2' 1""",50',"4' 6""",10.125,-131.031,6.300,-9.230,31.323,-26.735,"Coe College","Coe College",,,,,{10992E25-0E21-4BBE-8FF0-47551B9EC563},"1' 2""",5'
351,2019/02/05,17:30:54,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,89.264,0.937,-0.365,2259.00,145.284,10:45,"4' 10""","2' 1""","8' 3""",-22.688,9.678,-6.706,"3' 9""","1' 3""",80.726,-3.555,-1.665,0.409,,,,,,,,,,,,-1.505,11.677,"-2' 2""",50',"4' 10""",2.006,-130.196,2.692,0.684,32.679,-29.536,"Coe College","Coe College",,,,,{F83F7917-6BA6-412D-9D26-773E1712D3F4},"-1' 4""","3' 7"""
352,2019/02/05,17:31:10,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Foul Ball",,,,,,,88.665,-0.330,-2.910,2216.00,228.656,1:30,5',"2' 3""","7' 10""",-26.764,6.568,7.465,"2' 5""","0' 3""",80.438,-5.546,-1.487,0.415,,,,,,,,,,,,-13.912,13.242,"-2' 2""",50',"4' 11""",7.240,-129.084,-0.263,-13.684,30.749,-32.139,"Coe College","Coe College",,,,,{B2D5E2E8-3884-4AA5-9D79-E3463E897EF7},"0' 4""","2' 4"""
353,2019/02/05,17:31:37,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,78.581,2.035,-1.210,1959.00,177.456,12:0,"4' 8""","2' 3""",8',-18.152,24.128,-1.072,"4' 11""","1' 1""",70.243,-1.651,-1.423,0.468,,,,,,,,,,,,-9.964,14.592,"-2' 4""",50',"4' 7""",4.370,-114.196,5.845,-8.061,22.736,-25.837,"Coe College","Coe College",,,,,{6AB8F2A8-0874-4B90-A691-9BCE6D05BBD6},"-1' 3""","4' 8"""
354,2019/02/05,17:31:52,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Cameron Frazier",{6704AC83-4E61-476F-8059-8B3FF3A16497},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,89.928,-0.694,-1.552,2426.00,190.810,12:15,"5' 2""","1' 11""","7' 11""",-22.254,9.871,1.885,"2' 8""","0' 8""",81.731,-5.068,-1.227,0.408,,,,,,,,,,,,-4.939,18.284,"-1' 10""",50',"5' 1""",3.519,-131.207,-1.688,-3.358,32.624,-24.006,"Coe College","Coe College",,,,,{3F879680-AFCD-4A68-96BD-92B327309551},"0' 9""","2' 8"""
